Date,Exports
1945-01-01,9.89700420963095
1945-01-02,9.89700420963095
1945-01-03,9.89700420963095
1945-01-04,9.89700420963095
1945-01-05,9.89700420963095
1945-01-08,9.89700420963095
1945-01-09,9.89700420963095
1945-01-10,9.89700420963095
1945-01-11,9.89700420963095
1945-01-12,9.89700420963095
1945-01-15,9.89700420963095
1945-01-16,9.89700420963095
1945-01-17,9.89700420963095
1945-01-18,9.89700420963095
1945-01-19,9.89700420963095
1945-01-22,9.89700420963095
1945-01-23,9.89700420963095
1945-01-24,9.89700420963095
1945-01-25,9.89700420963095
1945-01-26,9.89700420963095
1945-01-29,9.89700420963095
1945-01-30,9.89700420963095
1945-01-31,9.89700420963095
1945-02-01,9.89700420963095
1945-02-02,9.89700420963095
1945-02-05,9.89700420963095
1945-02-06,9.89700420963095
1945-02-07,9.89700420963095
1945-02-08,9.89700420963095
1945-02-09,9.89700420963095
1945-02-12,9.89700420963095
1945-02-13,9.89700420963095
1945-02-14,9.89700420963095
1945-02-15,9.89700420963095
1945-02-16,9.89700420963095
1945-02-19,9.89700420963095
1945-02-20,9.89700420963095
1945-02-21,9.89700420963095
1945-02-22,9.89700420963095
1945-02-23,9.89700420963095
1945-02-26,9.89700420963095
1945-02-27,9.89700420963095
1945-02-28,9.89700420963095
1945-03-01,9.89700420963095
1945-03-02,9.89700420963095
1945-03-05,9.89700420963095
1945-03-06,9.89700420963095
1945-03-07,9.89700420963095
1945-03-08,9.89700420963095
1945-03-09,9.89700420963095
1945-03-12,9.89700420963095
1945-03-13,9.89700420963095
1945-03-14,9.89700420963095
1945-03-15,9.89700420963095
1945-03-16,9.89700420963095
1945-03-19,9.89700420963095
1945-03-20,9.89700420963095
1945-03-21,9.89700420963095
1945-03-22,9.89700420963095
1945-03-23,9.89700420963095
1945-03-26,9.89700420963095
1945-03-27,9.89700420963095
1945-03-28,9.89700420963095
1945-03-29,9.89700420963095
1945-03-30,9.89700420963095
1945-04-02,9.89700420963095
1945-04-03,9.89700420963095
1945-04-04,9.89700420963095
1945-04-05,9.89700420963095
1945-04-06,9.89700420963095
1945-04-09,9.89700420963095
1945-04-10,9.89700420963095
1945-04-11,9.89700420963095
1945-04-12,9.89700420963095
1945-04-13,9.89700420963095
1945-04-16,9.89700420963095
1945-04-17,9.89700420963095
1945-04-18,9.89700420963095
1945-04-19,9.89700420963095
1945-04-20,9.89700420963095
1945-04-23,9.89700420963095
1945-04-24,9.89700420963095
1945-04-25,9.89700420963095
1945-04-26,9.89700420963095
1945-04-27,9.89700420963095
1945-04-30,9.89700420963095
1945-05-01,9.89700420963095
1945-05-02,9.89700420963095
1945-05-03,9.89700420963095
1945-05-04,9.89700420963095
1945-05-07,9.89700420963095
1945-05-08,9.89700420963095
1945-05-09,9.89700420963095
1945-05-10,9.89700420963095
1945-05-11,9.89700420963095
1945-05-14,9.89700420963095
1945-05-15,9.89700420963095
1945-05-16,9.89700420963095
1945-05-17,9.89700420963095
1945-05-18,9.89700420963095
1945-05-21,9.89700420963095
1945-05-22,9.89700420963095
1945-05-23,9.89700420963095
1945-05-24,9.89700420963095
1945-05-25,9.89700420963095
1945-05-28,9.89700420963095
1945-05-29,9.89700420963095
1945-05-30,9.89700420963095
1945-05-31,9.89700420963095
1945-06-01,9.89700420963095
1945-06-04,9.89700420963095
1945-06-05,9.89700420963095
1945-06-06,9.89700420963095
1945-06-07,9.89700420963095
1945-06-08,9.89700420963095
1945-06-11,9.89700420963095
1945-06-12,9.89700420963095
1945-06-13,9.89700420963095
1945-06-14,9.89700420963095
1945-06-15,9.89700420963095
1945-06-18,9.89700420963095
1945-06-19,9.89700420963095
1945-06-20,9.89700420963095
1945-06-21,9.89700420963095
1945-06-22,9.89700420963095
1945-06-25,9.89700420963095
1945-06-26,9.89700420963095
1945-06-27,9.89700420963095
1945-06-28,9.89700420963095
1945-06-29,9.89700420963095
1945-07-02,9.89700420963095
1945-07-03,9.89700420963095
1945-07-04,9.89700420963095
1945-07-05,9.89700420963095
1945-07-06,9.89700420963095
1945-07-09,9.89700420963095
1945-07-10,9.89700420963095
1945-07-11,9.89700420963095
1945-07-12,9.89700420963095
1945-07-13,9.89700420963095
1945-07-16,9.89700420963095
1945-07-17,9.89700420963095
1945-07-18,9.89700420963095
1945-07-19,9.89700420963095
1945-07-20,9.89700420963095
1945-07-23,9.89700420963095
1945-07-24,9.89700420963095
1945-07-25,9.89700420963095
1945-07-26,9.89700420963095
1945-07-27,9.89700420963095
1945-07-30,9.89700420963095
1945-07-31,9.89700420963095
1945-08-01,9.89700420963095
1945-08-02,9.89700420963095
1945-08-03,9.89700420963095
1945-08-06,9.89700420963095
1945-08-07,9.89700420963095
1945-08-08,9.89700420963095
1945-08-09,9.89700420963095
1945-08-10,9.89700420963095
1945-08-13,9.89700420963095
1945-08-14,9.89700420963095
1945-08-15,9.89700420963095
1945-08-16,9.89700420963095
1945-08-17,9.89700420963095
1945-08-20,9.89700420963095
1945-08-21,9.89700420963095
1945-08-22,9.89700420963095
1945-08-23,9.89700420963095
1945-08-24,9.89700420963095
1945-08-27,9.89700420963095
1945-08-28,9.89700420963095
1945-08-29,9.89700420963095
1945-08-30,9.89700420963095
1945-08-31,9.89700420963095
1945-09-03,9.89700420963095
1945-09-04,9.89700420963095
1945-09-05,9.89700420963095
1945-09-06,9.89700420963095
1945-09-07,9.89700420963095
1945-09-10,9.89700420963095
1945-09-11,9.89700420963095
1945-09-12,9.89700420963095
1945-09-13,9.89700420963095
1945-09-14,9.89700420963095
1945-09-17,9.89700420963095
1945-09-18,9.89700420963095
1945-09-19,9.89700420963095
1945-09-20,9.89700420963095
1945-09-21,9.89700420963095
1945-09-24,9.89700420963095
1945-09-25,9.89700420963095
1945-09-26,9.89700420963095
1945-09-27,9.89700420963095
1945-09-28,9.89700420963095
1945-10-01,9.89700420963095
1945-10-02,9.89700420963095
1945-10-03,9.89700420963095
1945-10-04,9.89700420963095
1945-10-05,9.89700420963095
1945-10-08,9.89700420963095
1945-10-09,9.89700420963095
1945-10-10,9.89700420963095
1945-10-11,9.89700420963095
1945-10-12,9.89700420963095
1945-10-15,9.89700420963095
1945-10-16,9.89700420963095
1945-10-17,9.89700420963095
1945-10-18,9.89700420963095
1945-10-19,9.89700420963095
1945-10-22,9.89700420963095
1945-10-23,9.89700420963095
1945-10-24,9.89700420963095
1945-10-25,9.89700420963095
1945-10-26,9.89700420963095
1945-10-29,9.89700420963095
1945-10-30,9.89700420963095
1945-10-31,9.89700420963095
1945-11-01,9.89700420963095
1945-11-02,9.89700420963095
1945-11-05,9.89700420963095
1945-11-06,9.89700420963095
1945-11-07,9.89700420963095
1945-11-08,9.89700420963095
1945-11-09,9.89700420963095
1945-11-12,9.89700420963095
1945-11-13,9.89700420963095
1945-11-14,9.89700420963095
1945-11-15,9.89700420963095
1945-11-16,9.89700420963095
1945-11-19,9.89700420963095
1945-11-20,9.89700420963095
1945-11-21,9.89700420963095
1945-11-22,9.89700420963095
1945-11-23,9.89700420963095
1945-11-26,9.89700420963095
1945-11-27,9.89700420963095
1945-11-28,9.89700420963095
1945-11-29,9.89700420963095
1945-11-30,9.89700420963095
1945-12-03,9.89700420963095
1945-12-04,9.89700420963095
1945-12-05,9.89700420963095
1945-12-06,9.89700420963095
1945-12-07,9.89700420963095
1945-12-10,9.89700420963095
1945-12-11,9.89700420963095
1945-12-12,9.89700420963095
1945-12-13,9.89700420963095
1945-12-14,9.89700420963095
1945-12-17,9.89700420963095
1945-12-18,9.89700420963095
1945-12-19,9.89700420963095
1945-12-20,9.89700420963095
1945-12-21,9.89700420963095
1945-12-24,9.89700420963095
1945-12-25,9.89700420963095
1945-12-26,9.89700420963095
1945-12-27,9.89700420963095
1945-12-28,9.89700420963095
1945-12-31,9.89700420963095
1946-01-01,9.775050530206272
1946-01-02,9.775050530206272
1946-01-03,9.775050530206272
1946-01-04,9.775050530206272
1946-01-07,9.775050530206272
1946-01-08,9.775050530206272
1946-01-09,9.775050530206272
1946-01-10,9.775050530206272
1946-01-11,9.775050530206272
1946-01-14,9.775050530206272
1946-01-15,9.775050530206272
1946-01-16,9.775050530206272
1946-01-17,9.775050530206272
1946-01-18,9.775050530206272
1946-01-21,9.775050530206272
1946-01-22,9.775050530206272
1946-01-23,9.775050530206272
1946-01-24,9.775050530206272
1946-01-25,9.775050530206272
1946-01-28,9.775050530206272
1946-01-29,9.775050530206272
1946-01-30,9.775050530206272
1946-01-31,9.775050530206272
1946-02-01,9.775050530206272
1946-02-04,9.775050530206272
1946-02-05,9.775050530206272
1946-02-06,9.775050530206272
1946-02-07,9.775050530206272
1946-02-08,9.775050530206272
1946-02-11,9.775050530206272
1946-02-12,9.775050530206272
1946-02-13,9.775050530206272
1946-02-14,9.775050530206272
1946-02-15,9.775050530206272
1946-02-18,9.775050530206272
1946-02-19,9.775050530206272
1946-02-20,9.775050530206272
1946-02-21,9.775050530206272
1946-02-22,9.775050530206272
1946-02-25,9.775050530206272
1946-02-26,9.775050530206272
1946-02-27,9.775050530206272
1946-02-28,9.775050530206272
1946-03-01,9.775050530206272
1946-03-04,9.775050530206272
1946-03-05,9.775050530206272
1946-03-06,9.775050530206272
1946-03-07,9.775050530206272
1946-03-08,9.775050530206272
1946-03-11,9.775050530206272
1946-03-12,9.775050530206272
1946-03-13,9.775050530206272
1946-03-14,9.775050530206272
1946-03-15,9.775050530206272
1946-03-18,9.775050530206272
1946-03-19,9.775050530206272
1946-03-20,9.775050530206272
1946-03-21,9.775050530206272
1946-03-22,9.775050530206272
1946-03-25,9.775050530206272
1946-03-26,9.775050530206272
1946-03-27,9.775050530206272
1946-03-28,9.775050530206272
1946-03-29,9.775050530206272
1946-04-01,9.775050530206272
1946-04-02,9.775050530206272
1946-04-03,9.775050530206272
1946-04-04,9.775050530206272
1946-04-05,9.775050530206272
1946-04-08,9.775050530206272
1946-04-09,9.775050530206272
1946-04-10,9.775050530206272
1946-04-11,9.775050530206272
1946-04-12,9.775050530206272
1946-04-15,9.775050530206272
1946-04-16,9.775050530206272
1946-04-17,9.775050530206272
1946-04-18,9.775050530206272
1946-04-19,9.775050530206272
1946-04-22,9.775050530206272
1946-04-23,9.775050530206272
1946-04-24,9.775050530206272
1946-04-25,9.775050530206272
1946-04-26,9.775050530206272
1946-04-29,9.775050530206272
1946-04-30,9.775050530206272
1946-05-01,9.775050530206272
1946-05-02,9.775050530206272
1946-05-03,9.775050530206272
1946-05-06,9.775050530206272
1946-05-07,9.775050530206272
1946-05-08,9.775050530206272
1946-05-09,9.775050530206272
1946-05-10,9.775050530206272
1946-05-13,9.775050530206272
1946-05-14,9.775050530206272
1946-05-15,9.775050530206272
1946-05-16,9.775050530206272
1946-05-17,9.775050530206272
1946-05-20,9.775050530206272
1946-05-21,9.775050530206272
1946-05-22,9.775050530206272
1946-05-23,9.775050530206272
1946-05-24,9.775050530206272
1946-05-27,9.775050530206272
1946-05-28,9.775050530206272
1946-05-29,9.775050530206272
1946-05-30,9.775050530206272
1946-05-31,9.775050530206272
1946-06-03,9.775050530206272
1946-06-04,9.775050530206272
1946-06-05,9.775050530206272
1946-06-06,9.775050530206272
1946-06-07,9.775050530206272
1946-06-10,9.775050530206272
1946-06-11,9.775050530206272
1946-06-12,9.775050530206272
1946-06-13,9.775050530206272
1946-06-14,9.775050530206272
1946-06-17,9.775050530206272
1946-06-18,9.775050530206272
1946-06-19,9.775050530206272
1946-06-20,9.775050530206272
1946-06-21,9.775050530206272
1946-06-24,9.775050530206272
1946-06-25,9.775050530206272
1946-06-26,9.775050530206272
1946-06-27,9.775050530206272
1946-06-28,9.775050530206272
1946-07-01,9.775050530206272
1946-07-02,9.775050530206272
1946-07-03,9.775050530206272
1946-07-04,9.775050530206272
1946-07-05,9.775050530206272
1946-07-08,9.775050530206272
1946-07-09,9.775050530206272
1946-07-10,9.775050530206272
1946-07-11,9.775050530206272
1946-07-12,9.775050530206272
1946-07-15,9.775050530206272
1946-07-16,9.775050530206272
1946-07-17,9.775050530206272
1946-07-18,9.775050530206272
1946-07-19,9.775050530206272
1946-07-22,9.775050530206272
1946-07-23,9.775050530206272
1946-07-24,9.775050530206272
1946-07-25,9.775050530206272
1946-07-26,9.775050530206272
1946-07-29,9.775050530206272
1946-07-30,9.775050530206272
1946-07-31,9.775050530206272
1946-08-01,9.775050530206272
1946-08-02,9.775050530206272
1946-08-05,9.775050530206272
1946-08-06,9.775050530206272
1946-08-07,9.775050530206272
1946-08-08,9.775050530206272
1946-08-09,9.775050530206272
1946-08-12,9.775050530206272
1946-08-13,9.775050530206272
1946-08-14,9.775050530206272
1946-08-15,9.775050530206272
1946-08-16,9.775050530206272
1946-08-19,9.775050530206272
1946-08-20,9.775050530206272
1946-08-21,9.775050530206272
1946-08-22,9.775050530206272
1946-08-23,9.775050530206272
1946-08-26,9.775050530206272
1946-08-27,9.775050530206272
1946-08-28,9.775050530206272
1946-08-29,9.775050530206272
1946-08-30,9.775050530206272
1946-09-02,9.775050530206272
1946-09-03,9.775050530206272
1946-09-04,9.775050530206272
1946-09-05,9.775050530206272
1946-09-06,9.775050530206272
1946-09-09,9.775050530206272
1946-09-10,9.775050530206272
1946-09-11,9.775050530206272
1946-09-12,9.775050530206272
1946-09-13,9.775050530206272
1946-09-16,9.775050530206272
1946-09-17,9.775050530206272
1946-09-18,9.775050530206272
1946-09-19,9.775050530206272
1946-09-20,9.775050530206272
1946-09-23,9.775050530206272
1946-09-24,9.775050530206272
1946-09-25,9.775050530206272
1946-09-26,9.775050530206272
1946-09-27,9.775050530206272
1946-09-30,9.775050530206272
1946-10-01,9.775050530206272
1946-10-02,9.775050530206272
1946-10-03,9.775050530206272
1946-10-04,9.775050530206272
1946-10-07,9.775050530206272
1946-10-08,9.775050530206272
1946-10-09,9.775050530206272
1946-10-10,9.775050530206272
1946-10-11,9.775050530206272
1946-10-14,9.775050530206272
1946-10-15,9.775050530206272
1946-10-16,9.775050530206272
1946-10-17,9.775050530206272
1946-10-18,9.775050530206272
1946-10-21,9.775050530206272
1946-10-22,9.775050530206272
1946-10-23,9.775050530206272
1946-10-24,9.775050530206272
1946-10-25,9.775050530206272
1946-10-28,9.775050530206272
1946-10-29,9.775050530206272
1946-10-30,9.775050530206272
1946-10-31,9.775050530206272
1946-11-01,9.775050530206272
1946-11-04,9.775050530206272
1946-11-05,9.775050530206272
1946-11-06,9.775050530206272
1946-11-07,9.775050530206272
1946-11-08,9.775050530206272
1946-11-11,9.775050530206272
1946-11-12,9.775050530206272
1946-11-13,9.775050530206272
1946-11-14,9.775050530206272
1946-11-15,9.775050530206272
1946-11-18,9.775050530206272
1946-11-19,9.775050530206272
1946-11-20,9.775050530206272
1946-11-21,9.775050530206272
1946-11-22,9.775050530206272
1946-11-25,9.775050530206272
1946-11-26,9.775050530206272
1946-11-27,9.775050530206272
1946-11-28,9.775050530206272
1946-11-29,9.775050530206272
1946-12-02,9.775050530206272
1946-12-03,9.775050530206272
1946-12-04,9.775050530206272
1946-12-05,9.775050530206272
1946-12-06,9.775050530206272
1946-12-09,9.775050530206272
1946-12-10,9.775050530206272
1946-12-11,9.775050530206272
1946-12-12,9.775050530206272
1946-12-13,9.775050530206272
1946-12-16,9.775050530206272
1946-12-17,9.775050530206272
1946-12-18,9.775050530206272
1946-12-19,9.775050530206272
1946-12-20,9.775050530206272
1946-12-23,9.775050530206272
1946-12-24,9.775050530206272
1946-12-25,9.775050530206272
1946-12-26,9.775050530206272
1946-12-27,9.775050530206272
1946-12-30,9.775050530206272
1946-12-31,9.775050530206272
1947-01-01,15.369049858926417
1947-01-02,15.369049858926417
1947-01-03,15.369049858926417
1947-01-06,15.369049858926417
1947-01-07,15.369049858926417
1947-01-08,15.369049858926417
1947-01-09,15.369049858926417
1947-01-10,15.369049858926417
1947-01-13,15.369049858926417
1947-01-14,15.369049858926417
1947-01-15,15.369049858926417
1947-01-16,15.369049858926417
1947-01-17,15.369049858926417
1947-01-20,15.369049858926417
1947-01-21,15.369049858926417
1947-01-22,15.369049858926417
1947-01-23,15.369049858926417
1947-01-24,15.369049858926417
1947-01-27,15.369049858926417
1947-01-28,15.369049858926417
1947-01-29,15.369049858926417
1947-01-30,15.369049858926417
1947-01-31,15.369049858926417
1947-02-03,15.369049858926417
1947-02-04,15.369049858926417
1947-02-05,15.369049858926417
1947-02-06,15.369049858926417
1947-02-07,15.369049858926417
1947-02-10,15.369049858926417
1947-02-11,15.369049858926417
1947-02-12,15.369049858926417
1947-02-13,15.369049858926417
1947-02-14,15.369049858926417
1947-02-17,15.369049858926417
1947-02-18,15.369049858926417
1947-02-19,15.369049858926417
1947-02-20,15.369049858926417
1947-02-21,15.369049858926417
1947-02-24,15.369049858926417
1947-02-25,15.369049858926417
1947-02-26,15.369049858926417
1947-02-27,15.369049858926417
1947-02-28,15.369049858926417
1947-03-03,15.369049858926417
1947-03-04,15.369049858926417
1947-03-05,15.369049858926417
1947-03-06,15.369049858926417
1947-03-07,15.369049858926417
1947-03-10,15.369049858926417
1947-03-11,15.369049858926417
1947-03-12,15.369049858926417
1947-03-13,15.369049858926417
1947-03-14,15.369049858926417
1947-03-17,15.369049858926417
1947-03-18,15.369049858926417
1947-03-19,15.369049858926417
1947-03-20,15.369049858926417
1947-03-21,15.369049858926417
1947-03-24,15.369049858926417
1947-03-25,15.369049858926417
1947-03-26,15.369049858926417
1947-03-27,15.369049858926417
1947-03-28,15.369049858926417
1947-03-31,15.369049858926417
1947-04-01,15.369049858926417
1947-04-02,15.369049858926417
1947-04-03,15.369049858926417
1947-04-04,15.369049858926417
1947-04-07,15.369049858926417
1947-04-08,15.369049858926417
1947-04-09,15.369049858926417
1947-04-10,15.369049858926417
1947-04-11,15.369049858926417
1947-04-14,15.369049858926417
1947-04-15,15.369049858926417
1947-04-16,15.369049858926417
1947-04-17,15.369049858926417
1947-04-18,15.369049858926417
1947-04-21,15.369049858926417
1947-04-22,15.369049858926417
1947-04-23,15.369049858926417
1947-04-24,15.369049858926417
1947-04-25,15.369049858926417
1947-04-28,15.369049858926417
1947-04-29,15.369049858926417
1947-04-30,15.369049858926417
1947-05-01,15.369049858926417
1947-05-02,15.369049858926417
1947-05-05,15.369049858926417
1947-05-06,15.369049858926417
1947-05-07,15.369049858926417
1947-05-08,15.369049858926417
1947-05-09,15.369049858926417
1947-05-12,15.369049858926417
1947-05-13,15.369049858926417
1947-05-14,15.369049858926417
1947-05-15,15.369049858926417
1947-05-16,15.369049858926417
1947-05-19,15.369049858926417
1947-05-20,15.369049858926417
1947-05-21,15.369049858926417
1947-05-22,15.369049858926417
1947-05-23,15.369049858926417
1947-05-26,15.369049858926417
1947-05-27,15.369049858926417
1947-05-28,15.369049858926417
1947-05-29,15.369049858926417
1947-05-30,15.369049858926417
1947-06-02,15.369049858926417
1947-06-03,15.369049858926417
1947-06-04,15.369049858926417
1947-06-05,15.369049858926417
1947-06-06,15.369049858926417
1947-06-09,15.369049858926417
1947-06-10,15.369049858926417
1947-06-11,15.369049858926417
1947-06-12,15.369049858926417
1947-06-13,15.369049858926417
1947-06-16,15.369049858926417
1947-06-17,15.369049858926417
1947-06-18,15.369049858926417
1947-06-19,15.369049858926417
1947-06-20,15.369049858926417
1947-06-23,15.369049858926417
1947-06-24,15.369049858926417
1947-06-25,15.369049858926417
1947-06-26,15.369049858926417
1947-06-27,15.369049858926417
1947-06-30,15.369049858926417
1947-07-01,15.369049858926417
1947-07-02,15.369049858926417
1947-07-03,15.369049858926417
1947-07-04,15.369049858926417
1947-07-07,15.369049858926417
1947-07-08,15.369049858926417
1947-07-09,15.369049858926417
1947-07-10,15.369049858926417
1947-07-11,15.369049858926417
1947-07-14,15.369049858926417
1947-07-15,15.369049858926417
1947-07-16,15.369049858926417
1947-07-17,15.369049858926417
1947-07-18,15.369049858926417
1947-07-21,15.369049858926417
1947-07-22,15.369049858926417
1947-07-23,15.369049858926417
1947-07-24,15.369049858926417
1947-07-25,15.369049858926417
1947-07-28,15.369049858926417
1947-07-29,15.369049858926417
1947-07-30,15.369049858926417
1947-07-31,15.369049858926417
1947-08-01,15.369049858926417
1947-08-04,15.369049858926417
1947-08-05,15.369049858926417
1947-08-06,15.369049858926417
1947-08-07,15.369049858926417
1947-08-08,15.369049858926417
1947-08-11,15.369049858926417
1947-08-12,15.369049858926417
1947-08-13,15.369049858926417
1947-08-14,15.369049858926417
1947-08-15,15.369049858926417
1947-08-18,15.369049858926417
1947-08-19,15.369049858926417
1947-08-20,15.369049858926417
1947-08-21,15.369049858926417
1947-08-22,15.369049858926417
1947-08-25,15.369049858926417
1947-08-26,15.369049858926417
1947-08-27,15.369049858926417
1947-08-28,15.369049858926417
1947-08-29,15.369049858926417
1947-09-01,15.369049858926417
1947-09-02,15.369049858926417
1947-09-03,15.369049858926417
1947-09-04,15.369049858926417
1947-09-05,15.369049858926417
1947-09-08,15.369049858926417
1947-09-09,15.369049858926417
1947-09-10,15.369049858926417
1947-09-11,15.369049858926417
1947-09-12,15.369049858926417
1947-09-15,15.369049858926417
1947-09-16,15.369049858926417
1947-09-17,15.369049858926417
1947-09-18,15.369049858926417
1947-09-19,15.369049858926417
1947-09-22,15.369049858926417
1947-09-23,15.369049858926417
1947-09-24,15.369049858926417
1947-09-25,15.369049858926417
1947-09-26,15.369049858926417
1947-09-29,15.369049858926417
1947-09-30,15.369049858926417
1947-10-01,15.369049858926417
1947-10-02,15.369049858926417
1947-10-03,15.369049858926417
1947-10-06,15.369049858926417
1947-10-07,15.369049858926417
1947-10-08,15.369049858926417
1947-10-09,15.369049858926417
1947-10-10,15.369049858926417
1947-10-13,15.369049858926417
1947-10-14,15.369049858926417
1947-10-15,15.369049858926417
1947-10-16,15.369049858926417
1947-10-17,15.369049858926417
1947-10-20,15.369049858926417
1947-10-21,15.369049858926417
1947-10-22,15.369049858926417
1947-10-23,15.369049858926417
1947-10-24,15.369049858926417
1947-10-27,15.369049858926417
1947-10-28,15.369049858926417
1947-10-29,15.369049858926417
1947-10-30,15.369049858926417
1947-10-31,15.369049858926417
1947-11-03,15.369049858926417
1947-11-04,15.369049858926417
1947-11-05,15.369049858926417
1947-11-06,15.369049858926417
1947-11-07,15.369049858926417
1947-11-10,15.369049858926417
1947-11-11,15.369049858926417
1947-11-12,15.369049858926417
1947-11-13,15.369049858926417
1947-11-14,15.369049858926417
1947-11-17,15.369049858926417
1947-11-18,15.369049858926417
1947-11-19,15.369049858926417
1947-11-20,15.369049858926417
1947-11-21,15.369049858926417
1947-11-24,15.369049858926417
1947-11-25,15.369049858926417
1947-11-26,15.369049858926417
1947-11-27,15.369049858926417
1947-11-28,15.369049858926417
1947-12-01,15.369049858926417
1947-12-02,15.369049858926417
1947-12-03,15.369049858926417
1947-12-04,15.369049858926417
1947-12-05,15.369049858926417
1947-12-08,15.369049858926417
1947-12-09,15.369049858926417
1947-12-10,15.369049858926417
1947-12-11,15.369049858926417
1947-12-12,15.369049858926417
1947-12-15,15.369049858926417
1947-12-16,15.369049858926417
1947-12-17,15.369049858926417
1947-12-18,15.369049858926417
1947-12-19,15.369049858926417
1947-12-22,15.369049858926417
1947-12-23,15.369049858926417
1947-12-24,15.369049858926417
1947-12-25,15.369049858926417
1947-12-26,15.369049858926417
1947-12-29,15.369049858926417
1947-12-30,15.369049858926417
1947-12-31,15.369049858926417
1948-01-01,12.665050183406322
1948-01-02,12.665050183406322
1948-01-05,12.665050183406322
1948-01-06,12.665050183406322
1948-01-07,12.665050183406322
1948-01-08,12.665050183406322
1948-01-09,12.665050183406322
1948-01-12,12.665050183406322
1948-01-13,12.665050183406322
1948-01-14,12.665050183406322
1948-01-15,12.665050183406322
1948-01-16,12.665050183406322
1948-01-19,12.665050183406322
1948-01-20,12.665050183406322
1948-01-21,12.665050183406322
1948-01-22,12.665050183406322
1948-01-23,12.665050183406322
1948-01-26,12.665050183406322
1948-01-27,12.665050183406322
1948-01-28,12.665050183406322
1948-01-29,12.665050183406322
1948-01-30,12.665050183406322
1948-02-02,12.665050183406322
1948-02-03,12.665050183406322
1948-02-04,12.665050183406322
1948-02-05,12.665050183406322
1948-02-06,12.665050183406322
1948-02-09,12.665050183406322
1948-02-10,12.665050183406322
1948-02-11,12.665050183406322
1948-02-12,12.665050183406322
1948-02-13,12.665050183406322
1948-02-16,12.665050183406322
1948-02-17,12.665050183406322
1948-02-18,12.665050183406322
1948-02-19,12.665050183406322
1948-02-20,12.665050183406322
1948-02-23,12.665050183406322
1948-02-24,12.665050183406322
1948-02-25,12.665050183406322
1948-02-26,12.665050183406322
1948-02-27,12.665050183406322
1948-03-01,12.665050183406322
1948-03-02,12.665050183406322
1948-03-03,12.665050183406322
1948-03-04,12.665050183406322
1948-03-05,12.665050183406322
1948-03-08,12.665050183406322
1948-03-09,12.665050183406322
1948-03-10,12.665050183406322
1948-03-11,12.665050183406322
1948-03-12,12.665050183406322
1948-03-15,12.665050183406322
1948-03-16,12.665050183406322
1948-03-17,12.665050183406322
1948-03-18,12.665050183406322
1948-03-19,12.665050183406322
1948-03-22,12.665050183406322
1948-03-23,12.665050183406322
1948-03-24,12.665050183406322
1948-03-25,12.665050183406322
1948-03-26,12.665050183406322
1948-03-29,12.665050183406322
1948-03-30,12.665050183406322
1948-03-31,12.665050183406322
1948-04-01,12.665050183406322
1948-04-02,12.665050183406322
1948-04-05,12.665050183406322
1948-04-06,12.665050183406322
1948-04-07,12.665050183406322
1948-04-08,12.665050183406322
1948-04-09,12.665050183406322
1948-04-12,12.665050183406322
1948-04-13,12.665050183406322
