Date,Bank Capital Ratio %
1946-11-01,26.048624022209605
1946-11-04,26.048624022209605
1946-11-05,26.048624022209605
1946-11-06,26.048624022209605
1946-11-07,26.048624022209605
1946-11-08,26.048624022209605
1946-11-11,26.048624022209605
1946-11-12,26.048624022209605
1946-11-13,26.048624022209605
1946-11-14,26.048624022209605
1946-11-15,26.048624022209605
1946-11-18,26.048624022209605
1946-11-19,26.048624022209605
1946-11-20,26.048624022209605
1946-11-21,26.048624022209605
1946-11-22,26.048624022209605
1946-11-25,26.048624022209605
1946-11-26,26.048624022209605
1946-11-27,26.048624022209605
1946-11-28,26.048624022209605
1946-11-29,26.048624022209605
1946-12-02,26.048624022209605
1946-12-03,26.048624022209605
1946-12-04,26.048624022209605
1946-12-05,26.048624022209605
1946-12-06,26.048624022209605
1946-12-09,26.048624022209605
1946-12-10,26.048624022209605
1946-12-11,26.048624022209605
1946-12-12,26.048624022209605
1946-12-13,26.048624022209605
1946-12-16,26.048624022209605
1946-12-17,26.048624022209605
1946-12-18,26.048624022209605
1946-12-19,26.048624022209605
1946-12-20,26.048624022209605
1946-12-23,26.048624022209605
1946-12-24,26.048624022209605
1946-12-25,26.048624022209605
1946-12-26,26.048624022209605
1946-12-27,26.048624022209605
1946-12-30,26.048624022209605
1946-12-31,26.048624022209605
1947-01-01,22.733766059536233
1947-01-02,22.733766059536233
1947-01-03,22.733766059536233
1947-01-06,22.733766059536233
1947-01-07,22.733766059536233
1947-01-08,22.733766059536233
1947-01-09,22.733766059536233
1947-01-10,22.733766059536233
1947-01-13,22.733766059536233
1947-01-14,22.733766059536233
1947-01-15,22.733766059536233
1947-01-16,22.733766059536233
1947-01-17,22.733766059536233
1947-01-20,22.733766059536233
1947-01-21,22.733766059536233
1947-01-22,22.733766059536233
1947-01-23,22.733766059536233
1947-01-24,22.733766059536233
1947-01-27,22.733766059536233
1947-01-28,22.733766059536233
1947-01-29,22.733766059536233
1947-01-30,22.733766059536233
1947-01-31,22.733766059536233
1947-02-03,22.733766059536233
1947-02-04,22.733766059536233
1947-02-05,22.733766059536233
1947-02-06,22.733766059536233
1947-02-07,22.733766059536233
1947-02-10,22.733766059536233
1947-02-11,22.733766059536233
1947-02-12,22.733766059536233
1947-02-13,22.733766059536233
1947-02-14,22.733766059536233
1947-02-17,22.733766059536233
1947-02-18,22.733766059536233
1947-02-19,22.733766059536233
1947-02-20,22.733766059536233
1947-02-21,22.733766059536233
1947-02-24,22.733766059536233
1947-02-25,22.733766059536233
1947-02-26,22.733766059536233
1947-02-27,22.733766059536233
1947-02-28,22.733766059536233
1947-03-03,22.733766059536233
1947-03-04,22.733766059536233
1947-03-05,22.733766059536233
1947-03-06,22.733766059536233
1947-03-07,22.733766059536233
1947-03-10,22.733766059536233
1947-03-11,22.733766059536233
1947-03-12,22.733766059536233
1947-03-13,22.733766059536233
1947-03-14,22.733766059536233
1947-03-17,22.733766059536233
1947-03-18,22.733766059536233
1947-03-19,22.733766059536233
1947-03-20,22.733766059536233
1947-03-21,22.733766059536233
1947-03-24,22.733766059536233
1947-03-25,22.733766059536233
1947-03-26,22.733766059536233
1947-03-27,22.733766059536233
1947-03-28,22.733766059536233
1947-03-31,22.733766059536233
1947-04-01,22.733766059536233
1947-04-02,22.733766059536233
1947-04-03,22.733766059536233
1947-04-04,22.733766059536233
1947-04-07,22.733766059536233
1947-04-08,22.733766059536233
1947-04-09,22.733766059536233
1947-04-10,22.733766059536233
1947-04-11,22.733766059536233
1947-04-14,22.733766059536233
1947-04-15,22.733766059536233
1947-04-16,22.733766059536233
1947-04-17,22.733766059536233
1947-04-18,22.733766059536233
1947-04-21,22.733766059536233
1947-04-22,22.733766059536233
1947-04-23,22.733766059536233
1947-04-24,22.733766059536233
1947-04-25,22.733766059536233
1947-04-28,22.733766059536233
1947-04-29,22.733766059536233
1947-04-30,22.733766059536233
1947-05-01,22.733766059536233
1947-05-02,22.733766059536233
1947-05-05,22.733766059536233
1947-05-06,22.733766059536233
1947-05-07,22.733766059536233
1947-05-08,22.733766059536233
1947-05-09,22.733766059536233
1947-05-12,22.733766059536233
1947-05-13,22.733766059536233
1947-05-14,22.733766059536233
1947-05-15,22.733766059536233
1947-05-16,22.733766059536233
1947-05-19,22.733766059536233
1947-05-20,22.733766059536233
1947-05-21,22.733766059536233
1947-05-22,22.733766059536233
1947-05-23,22.733766059536233
1947-05-26,22.733766059536233
1947-05-27,22.733766059536233
1947-05-28,22.733766059536233
1947-05-29,22.733766059536233
1947-05-30,22.733766059536233
1947-06-02,22.733766059536233
1947-06-03,22.733766059536233
1947-06-04,22.733766059536233
1947-06-05,22.733766059536233
1947-06-06,22.733766059536233
1947-06-09,22.733766059536233
1947-06-10,22.733766059536233
1947-06-11,22.733766059536233
1947-06-12,22.733766059536233
1947-06-13,22.733766059536233
1947-06-16,22.733766059536233
1947-06-17,22.733766059536233
1947-06-18,22.733766059536233
1947-06-19,22.733766059536233
1947-06-20,22.733766059536233
1947-06-23,22.733766059536233
1947-06-24,22.733766059536233
1947-06-25,22.733766059536233
1947-06-26,22.733766059536233
1947-06-27,22.733766059536233
1947-06-30,22.733766059536233
1947-07-01,22.733766059536233
1947-07-02,22.733766059536233
1947-07-03,22.733766059536233
1947-07-04,22.733766059536233
1947-07-07,22.733766059536233
1947-07-08,22.733766059536233
1947-07-09,22.733766059536233
1947-07-10,22.733766059536233
1947-07-11,22.733766059536233
1947-07-14,22.733766059536233
1947-07-15,22.733766059536233
1947-07-16,22.733766059536233
1947-07-17,22.733766059536233
1947-07-18,22.733766059536233
1947-07-21,22.733766059536233
1947-07-22,22.733766059536233
1947-07-23,22.733766059536233
1947-07-24,22.733766059536233
1947-07-25,22.733766059536233
1947-07-28,22.733766059536233
1947-07-29,22.733766059536233
1947-07-30,22.733766059536233
1947-07-31,22.733766059536233
1947-08-01,22.733766059536233
1947-08-04,22.733766059536233
1947-08-05,22.733766059536233
1947-08-06,22.733766059536233
1947-08-07,22.733766059536233
1947-08-08,22.733766059536233
1947-08-11,22.733766059536233
1947-08-12,22.733766059536233
1947-08-13,22.733766059536233
1947-08-14,22.733766059536233
1947-08-15,22.733766059536233
1947-08-18,22.733766059536233
1947-08-19,22.733766059536233
1947-08-20,22.733766059536233
1947-08-21,22.733766059536233
1947-08-22,22.733766059536233
1947-08-25,22.733766059536233
1947-08-26,22.733766059536233
1947-08-27,22.733766059536233
1947-08-28,22.733766059536233
1947-08-29,22.733766059536233
1947-09-01,22.733766059536233
1947-09-02,22.733766059536233
1947-09-03,22.733766059536233
1947-09-04,22.733766059536233
1947-09-05,22.733766059536233
1947-09-08,22.733766059536233
1947-09-09,22.733766059536233
1947-09-10,22.733766059536233
1947-09-11,22.733766059536233
1947-09-12,22.733766059536233
1947-09-15,22.733766059536233
1947-09-16,22.733766059536233
1947-09-17,22.733766059536233
1947-09-18,22.733766059536233
1947-09-19,22.733766059536233
1947-09-22,22.733766059536233
1947-09-23,22.733766059536233
1947-09-24,22.733766059536233
1947-09-25,22.733766059536233
1947-09-26,22.733766059536233
1947-09-29,22.733766059536233
1947-09-30,22.733766059536233
1947-10-01,22.733766059536233
1947-10-02,22.733766059536233
1947-10-03,22.733766059536233
1947-10-06,22.733766059536233
1947-10-07,22.733766059536233
1947-10-08,22.733766059536233
1947-10-09,22.733766059536233
1947-10-10,22.733766059536233
1947-10-13,22.733766059536233
1947-10-14,22.733766059536233
1947-10-15,22.733766059536233
1947-10-16,22.733766059536233
1947-10-17,22.733766059536233
1947-10-20,22.733766059536233
1947-10-21,22.733766059536233
1947-10-22,22.733766059536233
1947-10-23,22.733766059536233
1947-10-24,22.733766059536233
1947-10-27,22.733766059536233
1947-10-28,22.733766059536233
1947-10-29,22.733766059536233
1947-10-30,22.733766059536233
1947-10-31,22.733766059536233
1947-11-03,22.733766059536233
1947-11-04,22.733766059536233
1947-11-05,22.733766059536233
1947-11-06,22.733766059536233
1947-11-07,22.733766059536233
1947-11-10,22.733766059536233
1947-11-11,22.733766059536233
1947-11-12,22.733766059536233
1947-11-13,22.733766059536233
1947-11-14,22.733766059536233
1947-11-17,22.733766059536233
1947-11-18,22.733766059536233
1947-11-19,22.733766059536233
1947-11-20,22.733766059536233
1947-11-21,22.733766059536233
1947-11-24,22.733766059536233
1947-11-25,22.733766059536233
1947-11-26,22.733766059536233
1947-11-27,22.733766059536233
1947-11-28,22.733766059536233
1947-12-01,22.733766059536233
1947-12-02,22.733766059536233
1947-12-03,22.733766059536233
1947-12-04,22.733766059536233
1947-12-05,22.733766059536233
1947-12-08,22.733766059536233
1947-12-09,22.733766059536233
1947-12-10,22.733766059536233
1947-12-11,22.733766059536233
1947-12-12,22.733766059536233
1947-12-15,22.733766059536233
1947-12-16,22.733766059536233
1947-12-17,22.733766059536233
1947-12-18,22.733766059536233
1947-12-19,22.733766059536233
1947-12-22,22.733766059536233
1947-12-23,22.733766059536233
1947-12-24,22.733766059536233
1947-12-25,22.733766059536233
1947-12-26,22.733766059536233
1947-12-29,22.733766059536233
1947-12-30,22.733766059536233
1947-12-31,22.733766059536233
1948-01-01,22.057776879123214
1948-01-02,22.057776879123214
1948-01-05,22.057776879123214
1948-01-06,22.057776879123214
1948-01-07,22.057776879123214
1948-01-08,22.057776879123214
1948-01-09,22.057776879123214
1948-01-12,22.057776879123214
1948-01-13,22.057776879123214
1948-01-14,22.057776879123214
1948-01-15,22.057776879123214
1948-01-16,22.057776879123214
1948-01-19,22.057776879123214
1948-01-20,22.057776879123214
1948-01-21,22.057776879123214
1948-01-22,22.057776879123214
1948-01-23,22.057776879123214
1948-01-26,22.057776879123214
1948-01-27,22.057776879123214
1948-01-28,22.057776879123214
1948-01-29,22.057776879123214
1948-01-30,22.057776879123214
1948-02-02,22.057776879123214
1948-02-03,22.057776879123214
1948-02-04,22.057776879123214
1948-02-05,22.057776879123214
1948-02-06,22.057776879123214
1948-02-09,22.057776879123214
1948-02-10,22.057776879123214
1948-02-11,22.057776879123214
1948-02-12,22.057776879123214
1948-02-13,22.057776879123214
1948-02-16,22.057776879123214
1948-02-17,22.057776879123214
1948-02-18,22.057776879123214
1948-02-19,22.057776879123214
1948-02-20,22.057776879123214
1948-02-23,22.057776879123214
1948-02-24,22.057776879123214
1948-02-25,22.057776879123214
1948-02-26,22.057776879123214
1948-02-27,22.057776879123214
1948-03-01,22.057776879123214
1948-03-02,22.057776879123214
1948-03-03,22.057776879123214
1948-03-04,22.057776879123214
1948-03-05,22.057776879123214
1948-03-08,22.057776879123214
1948-03-09,22.057776879123214
1948-03-10,22.057776879123214
1948-03-11,22.057776879123214
1948-03-12,22.057776879123214
1948-03-15,22.057776879123214
1948-03-16,22.057776879123214
1948-03-17,22.057776879123214
1948-03-18,22.057776879123214
1948-03-19,22.057776879123214
1948-03-22,22.057776879123214
1948-03-23,22.057776879123214
1948-03-24,22.057776879123214
1948-03-25,22.057776879123214
1948-03-26,22.057776879123214
1948-03-29,22.057776879123214
1948-03-30,22.057776879123214
1948-03-31,22.057776879123214
1948-04-01,22.057776879123214
1948-04-02,22.057776879123214
1948-04-05,22.057776879123214
1948-04-06,22.057776879123214
1948-04-07,22.057776879123214
1948-04-08,22.057776879123214
1948-04-09,22.057776879123214
1948-04-12,22.057776879123214
1948-04-13,22.057776879123214
1948-04-14,22.057776879123214
1948-04-15,22.057776879123214
1948-04-16,22.057776879123214
1948-04-19,22.057776879123214
1948-04-20,22.057776879123214
1948-04-21,22.057776879123214
1948-04-22,22.057776879123214
1948-04-23,22.057776879123214
1948-04-26,22.057776879123214
1948-04-27,22.057776879123214
1948-04-28,22.057776879123214
1948-04-29,22.057776879123214
1948-04-30,22.057776879123214
1948-05-03,22.057776879123214
1948-05-04,22.057776879123214
1948-05-05,22.057776879123214
1948-05-06,22.057776879123214
1948-05-07,22.057776879123214
1948-05-10,22.057776879123214
1948-05-11,22.057776879123214
1948-05-12,22.057776879123214
1948-05-13,22.057776879123214
1948-05-14,22.057776879123214
1948-05-17,22.057776879123214
1948-05-18,22.057776879123214
1948-05-19,22.057776879123214
1948-05-20,22.057776879123214
1948-05-21,22.057776879123214
1948-05-24,22.057776879123214
1948-05-25,22.057776879123214
1948-05-26,22.057776879123214
1948-05-27,22.057776879123214
1948-05-28,22.057776879123214
1948-05-31,22.057776879123214
1948-06-01,22.057776879123214
1948-06-02,22.057776879123214
1948-06-03,22.057776879123214
1948-06-04,22.057776879123214
1948-06-07,22.057776879123214
1948-06-08,22.057776879123214
1948-06-09,22.057776879123214
1948-06-10,22.057776879123214
1948-06-11,22.057776879123214
1948-06-14,22.057776879123214
1948-06-15,22.057776879123214
1948-06-16,22.057776879123214
1948-06-17,22.057776879123214
1948-06-18,22.057776879123214
1948-06-21,22.057776879123214
1948-06-22,22.057776879123214
1948-06-23,22.057776879123214
1948-06-24,22.057776879123214
1948-06-25,22.057776879123214
1948-06-28,22.057776879123214
1948-06-29,22.057776879123214
1948-06-30,22.057776879123214
1948-07-01,22.057776879123214
1948-07-02,22.057776879123214
1948-07-05,22.057776879123214
1948-07-06,22.057776879123214
1948-07-07,22.057776879123214
1948-07-08,22.057776879123214
1948-07-09,22.057776879123214
1948-07-12,22.057776879123214
1948-07-13,22.057776879123214
1948-07-14,22.057776879123214
1948-07-15,22.057776879123214
1948-07-16,22.057776879123214
1948-07-19,22.057776879123214
1948-07-20,22.057776879123214
1948-07-21,22.057776879123214
1948-07-22,22.057776879123214
1948-07-23,22.057776879123214
1948-07-26,22.057776879123214
