Date,US_CPI_LEVEL
1956-03-15,26.09809523809524
1956-03-16,26.16190476190476
1956-03-19,26.225714285714286
1956-03-20,26.28952380952381
1956-03-21,26.353333333333335
1956-03-22,26.417142857142856
1956-03-23,26.48095238095238
1956-03-26,26.544761904761906
1956-03-27,26.60857142857143
1956-03-28,26.672380952380955
1956-03-29,26.736190476190476
1956-03-30,26.8
1956-04-02,25.554999999999996
1956-04-03,25.622249999999998
1956-04-04,25.689499999999995
1956-04-05,25.756749999999997
1956-04-06,25.823999999999998
1956-04-09,25.891249999999996
1956-04-10,25.958499999999997
1956-04-11,26.02575
1956-04-12,26.092999999999996
1956-04-13,26.160249999999998
1956-04-16,26.2275
1956-04-17,26.294749999999997
1956-04-18,26.362
1956-04-19,26.429249999999996
1956-04-20,26.496499999999997
1956-04-23,26.56375
1956-04-24,26.630999999999997
1956-04-25,26.698249999999998
1956-04-26,26.7655
1956-04-27,26.832749999999997
1956-04-30,26.9
1956-05-01,25.65
1956-05-02,25.711363636363636
1956-05-03,25.77272727272727
1956-05-04,25.834090909090907
1956-05-07,25.895454545454545
1956-05-08,25.956818181818182
1956-05-09,26.018181818181816
1956-05-10,26.079545454545453
1956-05-11,26.14090909090909
1956-05-14,26.202272727272728
1956-05-15,26.263636363636362
1956-05-16,26.325
1956-05-17,26.386363636363637
1956-05-18,26.44772727272727
1956-05-21,26.509090909090908
1956-05-22,26.570454545454545
1956-05-23,26.631818181818183
1956-05-24,26.693181818181817
1956-05-25,26.754545454545454
1956-05-28,26.81590909090909
1956-05-29,26.877272727272725
1956-05-30,26.938636363636363
1956-05-31,27.0
1956-06-01,25.84
1956-06-04,25.908
1956-06-05,25.976
1956-06-06,26.044
1956-06-07,26.112
1956-06-08,26.18
1956-06-11,26.248
1956-06-12,26.316
1956-06-13,26.384
1956-06-14,26.451999999999998
1956-06-15,26.52
1956-06-18,26.588
1956-06-19,26.656
1956-06-20,26.724
1956-06-21,26.791999999999998
1956-06-22,26.86
1956-06-25,26.928
1956-06-26,26.996
1956-06-27,27.064
1956-06-28,27.131999999999998
1956-06-29,27.2
1956-07-02,26.029999999999998
1956-07-03,26.09523809523809
1956-07-04,26.16047619047619
1956-07-05,26.225714285714282
1956-07-06,26.29095238095238
1956-07-09,26.356190476190474
1956-07-10,26.42142857142857
1956-07-11,26.486666666666665
1956-07-12,26.55190476190476
1956-07-13,26.617142857142856
1956-07-16,26.68238095238095
1956-07-17,26.747619047619047
1956-07-18,26.81285714285714
1956-07-19,26.878095238095238
1956-07-20,26.94333333333333
1956-07-23,27.008571428571425
1956-07-24,27.073809523809523
1956-07-25,27.139047619047616
1956-07-26,27.204285714285714
1956-07-27,27.269523809523808
1956-07-30,27.334761904761905
1956-07-31,27.4
1956-08-01,25.935
1956-08-02,25.997045454545454
1956-08-03,26.05909090909091
1956-08-06,26.121136363636364
1956-08-07,26.18318181818182
1956-08-08,26.245227272727274
1956-08-09,26.307272727272725
1956-08-10,26.36931818181818
1956-08-13,26.431363636363635
1956-08-14,26.49340909090909
1956-08-15,26.555454545454545
1956-08-16,26.6175
1956-08-17,26.679545454545455
1956-08-20,26.74159090909091
1956-08-21,26.803636363636365
1956-08-22,26.86568181818182
1956-08-23,26.927727272727275
1956-08-24,26.989772727272726
1956-08-27,27.05181818181818
1956-08-28,27.113863636363636
1956-08-29,27.17590909090909
1956-08-30,27.237954545454546
1956-08-31,27.3
1956-09-03,26.029999999999998
1956-09-04,26.102105263157892
1956-09-05,26.174210526315786
1956-09-06,26.24631578947368
1956-09-07,26.318421052631578
1956-09-10,26.390526315789472
1956-09-11,26.462631578947367
1956-09-12,26.53473684210526
1956-09-13,26.606842105263155
1956-09-14,26.67894736842105
1956-09-17,26.751052631578947
1956-09-18,26.82315789473684
1956-09-19,26.895263157894735
1956-09-20,26.96736842105263
1956-09-21,27.039473684210524
1956-09-24,27.111578947368418
1956-09-25,27.183684210526316
1956-09-26,27.25578947368421
1956-09-27,27.327894736842104
1956-09-28,27.4
1956-10-01,26.125
1956-10-02,26.1875
1956-10-03,26.25
1956-10-04,26.3125
1956-10-05,26.375
1956-10-08,26.4375
1956-10-09,26.5
1956-10-10,26.5625
1956-10-11,26.625
1956-10-12,26.6875
1956-10-15,26.75
1956-10-16,26.8125
1956-10-17,26.875
1956-10-18,26.9375
1956-10-19,27.0
1956-10-22,27.0625
1956-10-23,27.125
1956-10-24,27.1875
1956-10-25,27.25
1956-10-26,27.3125
1956-10-29,27.375
1956-10-30,27.4375
1956-10-31,27.5
1956-11-01,26.125
1956-11-02,26.19047619047619
1956-11-05,26.25595238095238
1956-11-06,26.321428571428573
1956-11-07,26.386904761904763
1956-11-08,26.452380952380953
1956-11-09,26.517857142857142
1956-11-12,26.583333333333332
1956-11-13,26.648809523809526
1956-11-14,26.714285714285715
1956-11-15,26.779761904761905
1956-11-16,26.845238095238095
1956-11-19,26.910714285714285
1956-11-20,26.976190476190474
1956-11-21,27.041666666666668
1956-11-22,27.107142857142858
1956-11-23,27.172619047619047
1956-11-26,27.238095238095237
1956-11-27,27.303571428571427
1956-11-28,27.36904761904762
1956-11-29,27.43452380952381
1956-11-30,27.5
1956-12-03,26.22
1956-12-04,26.288999999999998
1956-12-05,26.358
1956-12-06,26.427
1956-12-07,26.496
1956-12-10,26.564999999999998
1956-12-11,26.634
1956-12-12,26.703
1956-12-13,26.772
1956-12-14,26.841
1956-12-17,26.91
1956-12-18,26.979
1956-12-19,27.048000000000002
1956-12-20,27.117
1956-12-21,27.186
1956-12-24,27.255000000000003
1956-12-25,27.324
1956-12-26,27.393
1956-12-27,27.462
1956-12-28,27.531000000000002
1956-12-31,27.6
1957-01-01,26.22
1957-01-02,26.28272727272727
1957-01-03,26.345454545454544
1957-01-04,26.408181818181816
1957-01-07,26.47090909090909
1957-01-08,26.53363636363636
1957-01-09,26.596363636363638
1957-01-10,26.65909090909091
1957-01-11,26.721818181818183
1957-01-14,26.784545454545455
1957-01-15,26.847272727272728
1957-01-16,26.91
1957-01-17,26.972727272727273
1957-01-18,27.035454545454545
1957-01-21,27.098181818181818
1957-01-22,27.16090909090909
1957-01-23,27.223636363636363
1957-01-24,27.28636363636364
1957-01-25,27.34909090909091
1957-01-28,27.411818181818184
1957-01-29,27.474545454545456
1957-01-30,27.53727272727273
1957-01-31,27.6
1957-02-01,26.314999999999998
1957-02-04,26.387894736842103
1957-02-05,26.46078947368421
1957-02-06,26.533684210526314
1957-02-07,26.60657894736842
1957-02-08,26.679473684210524
1957-02-11,26.75236842105263
1957-02-12,26.825263157894735
1957-02-13,26.89815789473684
1957-02-14,26.971052631578946
1957-02-15,27.04394736842105
1957-02-18,27.116842105263157
1957-02-19,27.189736842105262
1957-02-20,27.262631578947367
1957-02-21,27.335526315789473
1957-02-22,27.408421052631578
1957-02-25,27.481315789473683
1957-02-26,27.55421052631579
1957-02-27,27.627105263157894
1957-02-28,27.7
1957-03-01,26.41
1957-03-04,26.4795
1957-03-05,26.549
1957-03-06,26.6185
1957-03-07,26.688
1957-03-08,26.7575
1957-03-11,26.827
1957-03-12,26.8965
1957-03-13,26.966
1957-03-14,27.0355
1957-03-15,27.105
1957-03-18,27.174500000000002
1957-03-19,27.244
1957-03-20,27.3135
1957-03-21,27.383
1957-03-22,27.4525
1957-03-25,27.522000000000002
1957-03-26,27.5915
1957-03-27,27.661
1957-03-28,27.7305
1957-03-29,27.8
1957-04-01,26.505
1957-04-02,26.57142857142857
1957-04-03,26.637857142857143
1957-04-04,26.704285714285714
1957-04-05,26.770714285714284
1957-04-08,26.837142857142855
1957-04-09,26.90357142857143
1957-04-10,26.97
1957-04-11,27.03642857142857
1957-04-12,27.102857142857143
1957-04-15,27.169285714285714
1957-04-16,27.235714285714284
1957-04-17,27.302142857142854
1957-04-18,27.36857142857143
1957-04-19,27.435
1957-04-22,27.50142857142857
1957-04-23,27.567857142857143
1957-04-24,27.634285714285713
1957-04-25,27.700714285714284
1957-04-26,27.767142857142854
1957-04-29,27.833571428571428
1957-04-30,27.9
1957-05-01,26.599999999999998
1957-05-02,26.66363636363636
1957-05-03,26.727272727272727
1957-05-06,26.79090909090909
1957-05-07,26.854545454545452
1957-05-08,26.918181818181818
1957-05-09,26.98181818181818
1957-05-10,27.045454545454543
1957-05-13,27.10909090909091
1957-05-14,27.172727272727272
1957-05-15,27.236363636363635
1957-05-16,27.299999999999997
1957-05-17,27.363636363636363
1957-05-20,27.427272727272726
1957-05-21,27.49090909090909
1957-05-22,27.554545454545455
1957-05-23,27.618181818181817
1957-05-24,27.68181818181818
1957-05-27,27.745454545454546
1957-05-28,27.80909090909091
1957-05-29,27.87272727272727
1957-05-30,27.936363636363637
1957-05-31,28.0
1957-06-03,26.695
1957-06-04,26.768947368421053
1957-06-05,26.842894736842105
1957-06-06,26.916842105263157
1957-06-07,26.99078947368421
1957-06-10,27.064736842105265
1957-06-11,27.138684210526318
1957-06-12,27.21263157894737
1957-06-13,27.286578947368422
1957-06-14,27.360526315789475
1957-06-17,27.434473684210527
1957-06-18,27.50842105263158
1957-06-19,27.58236842105263
1957-06-20,27.656315789473684
1957-06-21,27.73026315789474
1957-06-24,27.804210526315792
1957-06-25,27.878157894736844
1957-06-26,27.952105263157897
1957-06-27,28.02605263157895
1957-06-28,28.1
1957-07-01,26.884999999999998
1957-07-02,26.949318181818178
1957-07-03,27.013636363636362
1957-07-04,27.077954545454546
1957-07-05,27.142272727272726
1957-07-08,27.206590909090906
1957-07-09,27.27090909090909
1957-07-10,27.335227272727273
1957-07-11,27.399545454545454
1957-07-12,27.463863636363634
1957-07-15,27.528181818181817
1957-07-16,27.5925
1957-07-17,27.65681818181818
1957-07-18,27.72113636363636
1957-07-19,27.785454545454545
1957-07-22,27.84977272727273
1957-07-23,27.91409090909091
1957-07-24,27.97840909090909
1957-07-25,28.042727272727273
1957-07-26,28.107045454545457
1957-07-29,28.171363636363637
1957-07-30,28.235681818181817
1957-07-31,28.3
1957-08-01,26.884999999999998
1957-08-02,26.95238095238095
1957-08-05,27.019761904761904
1957-08-06,27.087142857142855
1957-08-07,27.15452380952381
1957-08-08,27.22190476190476
1957-08-09,27.289285714285715
1957-08-12,27.356666666666666
1957-08-13,27.424047619047617
1957-08-14,27.49142857142857
1957-08-15,27.558809523809522
1957-08-16,27.626190476190477
1957-08-19,27.693571428571428
1957-08-20,27.760952380952382
1957-08-21,27.828333333333333
1957-08-22,27.895714285714284
1957-08-23,27.96309523809524
1957-08-26,28.03047619047619
1957-08-27,28.097857142857144
1957-08-28,28.165238095238095
1957-08-29,28.23261904761905
1957-08-30,28.3
1957-09-02,26.884999999999998
1957-09-03,26.95575
1957-09-04,27.0265
1957-09-05,27.09725
1957-09-06,27.168
1957-09-09,27.23875
1957-09-10,27.3095
1957-09-11,27.38025
1957-09-12,27.451
1957-09-13,27.52175
1957-09-16,27.5925
1957-09-17,27.663249999999998
1957-09-18,27.733999999999998
1957-09-19,27.80475
1957-09-20,27.8755
1957-09-23,27.94625
1957-09-24,28.017
1957-09-25,28.08775
1957-09-26,28.1585
1957-09-27,28.22925
1957-09-30,28.3
1957-10-01,26.884999999999998
1957-10-02,26.949318181818178
1957-10-03,27.013636363636362
1957-10-04,27.077954545454546
1957-10-07,27.142272727272726
1957-10-08,27.206590909090906
1957-10-09,27.27090909090909
1957-10-10,27.335227272727273
1957-10-11,27.399545454545454
1957-10-14,27.463863636363634
1957-10-15,27.528181818181817
1957-10-16,27.5925
1957-10-17,27.65681818181818
1957-10-18,27.72113636363636
1957-10-21,27.785454545454545
1957-10-22,27.84977272727273
1957-10-23,27.91409090909091
1957-10-24,27.97840909090909
1957-10-25,28.042727272727273
1957-10-28,28.107045454545457
1957-10-29,28.171363636363637
1957-10-30,28.235681818181817
1957-10-31,28.3
1957-11-01,26.979999999999997
1957-11-04,27.051
1957-11-05,27.121999999999996
1957-11-06,27.192999999999998
1957-11-07,27.263999999999996
1957-11-08,27.334999999999997
1957-11-11,27.406
1957-11-12,27.476999999999997
1957-11-13,27.548
1957-11-14,27.618999999999996
1957-11-15,27.689999999999998
1957-11-18,27.761
1957-11-19,27.831999999999997
1957-11-20,27.903
1957-11-21,27.973999999999997
1957-11-22,28.044999999999998
1957-11-25,28.116
1957-11-26,28.186999999999998
1957-11-27,28.258
1957-11-28,28.328999999999997
1957-11-29,28.4
1957-12-02,26.979999999999997
1957-12-03,27.047619047619044
1957-12-04,27.11523809523809
1957-12-05,27.18285714285714
1957-12-06,27.25047619047619
1957-12-09,27.318095238095236
1957-12-10,27.385714285714283
1957-12-11,27.45333333333333
1957-12-12,27.52095238095238
1957-12-13,27.588571428571427
1957-12-16,27.656190476190474
1957-12-17,27.72380952380952
1957-12-18,27.79142857142857
1957-12-19,27.859047619047615
1957-12-20,27.926666666666666
1957-12-23,27.994285714285713
1957-12-24,28.06190476190476
1957-12-25,28.129523809523807
1957-12-26,28.197142857142854
1957-12-27,28.264761904761905
1957-12-30,28.33238095238095
1957-12-31,28.4
1958-01-01,27.17
1958-01-02,27.235000000000003
1958-01-03,27.3
1958-01-06,27.365000000000002
1958-01-07,27.430000000000003
1958-01-08,27.495
1958-01-09,27.560000000000002
1958-01-10,27.625
1958-01-13,27.69
1958-01-14,27.755000000000003
1958-01-15,27.82
1958-01-16,27.885
1958-01-17,27.950000000000003
1958-01-20,28.015
1958-01-21,28.080000000000002
1958-01-22,28.145000000000003
1958-01-23,28.21
1958-01-24,28.275000000000002
1958-01-27,28.34
1958-01-28,28.405
1958-01-29,28.470000000000002
1958-01-30,28.535
1958-01-31,28.6
1958-02-03,27.17
1958-02-04,27.245263157894737
1958-02-05,27.320526315789476
1958-02-06,27.39578947368421
1958-02-07,27.47105263157895
1958-02-10,27.546315789473685
1958-02-11,27.621578947368423
1958-02-12,27.69684210526316
1958-02-13,27.772105263157897
1958-02-14,27.847368421052632
1958-02-17,27.92263157894737
1958-02-18,27.997894736842106
1958-02-19,28.073157894736845
1958-02-20,28.14842105263158
1958-02-21,28.22368421052632
1958-02-24,28.298947368421054
1958-02-25,28.374210526315792
1958-02-26,28.449473684210528
1958-02-27,28.524736842105263
1958-02-28,28.6
1958-03-03,27.36
1958-03-04,27.432
1958-03-05,27.503999999999998
1958-03-06,27.576
1958-03-07,27.648
1958-03-10,27.72
1958-03-11,27.792
1958-03-12,27.864
1958-03-13,27.936
1958-03-14,28.008
1958-03-17,28.08
1958-03-18,28.152
1958-03-19,28.224
1958-03-20,28.296
1958-03-21,28.368000000000002
1958-03-24,28.44
1958-03-25,28.512
1958-03-26,28.584
1958-03-27,28.656
1958-03-28,28.728
1958-03-31,28.8
1958-04-01,27.455
1958-04-02,27.523809523809522
1958-04-03,27.592619047619046
1958-04-04,27.66142857142857
1958-04-07,27.730238095238093
1958-04-08,27.799047619047617
1958-04-09,27.86785714285714
1958-04-10,27.936666666666664
1958-04-11,28.005476190476188
1958-04-14,28.07428571428571
1958-04-15,28.143095238095235
1958-04-16,28.211904761904762
1958-04-17,28.280714285714286
1958-04-18,28.34952380952381
1958-04-21,28.418333333333333
1958-04-22,28.487142857142857
1958-04-23,28.55595238095238
1958-04-24,28.624761904761904
1958-04-25,28.693571428571428
1958-04-28,28.76238095238095
1958-04-29,28.831190476190475
1958-04-30,28.9
1958-05-01,27.455
1958-05-02,27.523809523809522
1958-05-05,27.592619047619046
1958-05-06,27.66142857142857
1958-05-07,27.730238095238093
1958-05-08,27.799047619047617
1958-05-09,27.86785714285714
1958-05-12,27.936666666666664
1958-05-13,28.005476190476188
1958-05-14,28.07428571428571
1958-05-15,28.143095238095235
1958-05-16,28.211904761904762
1958-05-19,28.280714285714286
1958-05-20,28.34952380952381
1958-05-21,28.418333333333333
1958-05-22,28.487142857142857
1958-05-23,28.55595238095238
1958-05-26,28.624761904761904
1958-05-27,28.693571428571428
1958-05-28,28.76238095238095
1958-05-29,28.831190476190475
1958-05-30,28.9
1958-06-02,27.455
1958-06-03,27.52725
1958-06-04,27.5995
1958-06-05,27.67175
1958-06-06,27.744
1958-06-09,27.816249999999997
1958-06-10,27.888499999999997
1958-06-11,27.960749999999997
1958-06-12,28.032999999999998
1958-06-13,28.105249999999998
1958-06-16,28.1775
1958-06-17,28.24975
1958-06-18,28.322
1958-06-19,28.39425
1958-06-20,28.4665
1958-06-23,28.53875
1958-06-24,28.610999999999997
1958-06-25,28.683249999999997
1958-06-26,28.755499999999998
1958-06-27,28.827749999999998
1958-06-30,28.9
1958-07-01,27.549999999999997
1958-07-02,27.61590909090909
1958-07-03,27.68181818181818
1958-07-04,27.74772727272727
1958-07-07,27.813636363636363
1958-07-08,27.879545454545454
1958-07-09,27.94545454545454
1958-07-10,28.011363636363633
1958-07-11,28.077272727272724
1958-07-14,28.143181818181816
1958-07-15,28.209090909090907
1958-07-16,28.275
1958-07-17,28.34090909090909
1958-07-18,28.40681818181818
1958-07-21,28.472727272727273
1958-07-22,28.538636363636364
1958-07-23,28.604545454545455
1958-07-24,28.670454545454547
1958-07-25,28.736363636363635
1958-07-28,28.802272727272726
1958-07-29,28.868181818181817
1958-07-30,28.93409090909091
1958-07-31,29.0
1958-08-01,27.455
1958-08-04,27.52725
1958-08-05,27.5995
1958-08-06,27.67175
1958-08-07,27.744
1958-08-08,27.816249999999997
1958-08-11,27.888499999999997
1958-08-12,27.960749999999997
1958-08-13,28.032999999999998
1958-08-14,28.105249999999998
1958-08-15,28.1775
1958-08-18,28.24975
1958-08-19,28.322
1958-08-20,28.39425
1958-08-21,28.4665
1958-08-22,28.53875
1958-08-25,28.610999999999997
1958-08-26,28.683249999999997
1958-08-27,28.755499999999998
1958-08-28,28.827749999999998
1958-08-29,28.9
1958-09-01,27.455
1958-09-02,27.523809523809522
1958-09-03,27.592619047619046
1958-09-04,27.66142857142857
1958-09-05,27.730238095238093
1958-09-08,27.799047619047617
1958-09-09,27.86785714285714
1958-09-10,27.936666666666664
1958-09-11,28.005476190476188
1958-09-12,28.07428571428571
1958-09-15,28.143095238095235
1958-09-16,28.211904761904762
1958-09-17,28.280714285714286
1958-09-18,28.34952380952381
1958-09-19,28.418333333333333
1958-09-22,28.487142857142857
1958-09-23,28.55595238095238
1958-09-24,28.624761904761904
1958-09-25,28.693571428571428
1958-09-26,28.76238095238095
1958-09-29,28.831190476190475
1958-09-30,28.9
1958-10-01,27.455
1958-10-02,27.520681818181817
1958-10-03,27.586363636363636
1958-10-06,27.65204545454545
1958-10-07,27.71772727272727
1958-10-08,27.78340909090909
1958-10-09,27.849090909090908
1958-10-10,27.914772727272727
1958-10-13,27.980454545454545
1958-10-14,28.04613636363636
1958-10-15,28.11181818181818
1958-10-16,28.1775
1958-10-17,28.243181818181817
1958-10-20,28.308863636363636
1958-10-21,28.37454545454545
1958-10-22,28.44022727272727
1958-10-23,28.50590909090909
1958-10-24,28.571590909090908
1958-10-27,28.637272727272727
1958-10-28,28.702954545454546
1958-10-29,28.76863636363636
1958-10-30,28.83431818181818
1958-10-31,28.9
1958-11-03,27.549999999999997
1958-11-04,27.626315789473683
1958-11-05,27.702631578947365
1958-11-06,27.77894736842105
1958-11-07,27.855263157894736
1958-11-10,27.93157894736842
1958-11-11,28.007894736842104
1958-11-12,28.084210526315786
1958-11-13,28.160526315789472
1958-11-14,28.236842105263158
1958-11-17,28.31315789473684
1958-11-18,28.389473684210525
1958-11-19,28.46578947368421
1958-11-20,28.542105263157893
1958-11-21,28.61842105263158
1958-11-24,28.694736842105264
1958-11-25,28.771052631578947
1958-11-26,28.847368421052632
1958-11-27,28.923684210526314
1958-11-28,29.0
1958-12-01,27.455
1958-12-02,27.520681818181817
1958-12-03,27.586363636363636
1958-12-04,27.65204545454545
1958-12-05,27.71772727272727
1958-12-08,27.78340909090909
1958-12-09,27.849090909090908
1958-12-10,27.914772727272727
1958-12-11,27.980454545454545
1958-12-12,28.04613636363636
1958-12-15,28.11181818181818
1958-12-16,28.1775
1958-12-17,28.243181818181817
1958-12-18,28.308863636363636
1958-12-19,28.37454545454545
1958-12-22,28.44022727272727
1958-12-23,28.50590909090909
1958-12-24,28.571590909090908
1958-12-25,28.637272727272727
1958-12-26,28.702954545454546
1958-12-29,28.76863636363636
1958-12-30,28.83431818181818
1958-12-31,28.9
1959-01-01,27.549999999999997
1959-01-02,27.619047619047617
1959-01-05,27.688095238095237
1959-01-06,27.757142857142856
1959-01-07,27.826190476190472
1959-01-08,27.895238095238092
1959-01-09,27.96428571428571
1959-01-12,28.03333333333333
1959-01-13,28.10238095238095
1959-01-14,28.17142857142857
1959-01-15,28.24047619047619
1959-01-16,28.309523809523807
1959-01-19,28.378571428571426
1959-01-20,28.447619047619046
1959-01-21,28.516666666666666
1959-01-22,28.585714285714285
1959-01-23,28.654761904761905
1959-01-26,28.723809523809525
1959-01-27,28.79285714285714
1959-01-28,28.86190476190476
1959-01-29,28.93095238095238
1959-01-30,29.0
1959-02-02,27.455
1959-02-03,27.531052631578945
1959-02-04,27.607105263157894
1959-02-05,27.68315789473684
1959-02-06,27.759210526315787
1959-02-09,27.835263157894737
1959-02-10,27.911315789473683
1959-02-11,27.98736842105263
1959-02-12,28.06342105263158
1959-02-13,28.139473684210525
1959-02-16,28.21552631578947
1959-02-17,28.291578947368418
1959-02-18,28.367631578947368
1959-02-19,28.443684210526314
1959-02-20,28.51973684210526
1959-02-23,28.59578947368421
1959-02-24,28.671842105263156
1959-02-25,28.747894736842103
1959-02-26,28.823947368421052
1959-02-27,28.9
1959-03-02,27.455
1959-03-03,27.523809523809522
1959-03-04,27.592619047619046
1959-03-05,27.66142857142857
1959-03-06,27.730238095238093
1959-03-09,27.799047619047617
1959-03-10,27.86785714285714
1959-03-11,27.936666666666664
1959-03-12,28.005476190476188
1959-03-13,28.07428571428571
1959-03-16,28.143095238095235
1959-03-17,28.211904761904762
1959-03-18,28.280714285714286
1959-03-19,28.34952380952381
1959-03-20,28.418333333333333
1959-03-23,28.487142857142857
1959-03-24,28.55595238095238
1959-03-25,28.624761904761904
1959-03-26,28.693571428571428
1959-03-27,28.76238095238095
1959-03-30,28.831190476190475
1959-03-31,28.9
1959-04-01,27.549999999999997
1959-04-02,27.619047619047617
1959-04-03,27.688095238095237
1959-04-06,27.757142857142856
1959-04-07,27.826190476190472
1959-04-08,27.895238095238092
1959-04-09,27.96428571428571
1959-04-10,28.03333333333333
1959-04-13,28.10238095238095
1959-04-14,28.17142857142857
1959-04-15,28.24047619047619
1959-04-16,28.309523809523807
1959-04-17,28.378571428571426
1959-04-20,28.447619047619046
1959-04-21,28.516666666666666
1959-04-22,28.585714285714285
1959-04-23,28.654761904761905
1959-04-24,28.723809523809525
1959-04-27,28.79285714285714
1959-04-28,28.86190476190476
1959-04-29,28.93095238095238
1959-04-30,29.0
1959-05-01,27.549999999999997
1959-05-04,27.6225
1959-05-05,27.694999999999997
1959-05-06,27.7675
1959-05-07,27.839999999999996
1959-05-08,27.912499999999998
1959-05-11,27.985
1959-05-12,28.057499999999997
1959-05-13,28.13
1959-05-14,28.202499999999997
1959-05-15,28.275
1959-05-18,28.3475
1959-05-19,28.419999999999998
1959-05-20,28.4925
1959-05-21,28.564999999999998
1959-05-22,28.6375
1959-05-25,28.71
1959-05-26,28.7825
1959-05-27,28.855
1959-05-28,28.9275
1959-05-29,29.0
1959-06-01,27.645
1959-06-02,27.714285714285715
1959-06-03,27.783571428571427
1959-06-04,27.852857142857143
1959-06-05,27.922142857142855
1959-06-08,27.99142857142857
1959-06-09,28.060714285714287
1959-06-10,28.13
1959-06-11,28.199285714285715
1959-06-12,28.26857142857143
1959-06-15,28.337857142857143
1959-06-16,28.40714285714286
1959-06-17,28.47642857142857
1959-06-18,28.545714285714286
1959-06-19,28.615000000000002
1959-06-22,28.684285714285714
1959-06-23,28.75357142857143
1959-06-24,28.822857142857146
1959-06-25,28.892142857142858
1959-06-26,28.961428571428574
1959-06-29,29.030714285714286
1959-06-30,29.1
1959-07-01,27.74
1959-07-02,27.806363636363635
1959-07-03,27.87272727272727
1959-07-06,27.939090909090908
1959-07-07,28.005454545454544
1959-07-08,28.07181818181818
1959-07-09,28.138181818181817
1959-07-10,28.204545454545453
1959-07-13,28.27090909090909
1959-07-14,28.337272727272726
1959-07-15,28.403636363636362
1959-07-16,28.47
1959-07-17,28.536363636363635
1959-07-20,28.60272727272727
1959-07-21,28.669090909090908
1959-07-22,28.735454545454544
1959-07-23,28.80181818181818
1959-07-24,28.868181818181817
1959-07-27,28.934545454545454
1959-07-28,29.00090909090909
1959-07-29,29.067272727272726
1959-07-30,29.133636363636363
1959-07-31,29.2
1959-08-03,27.74
1959-08-04,27.813
1959-08-05,27.886
1959-08-06,27.959
1959-08-07,28.032
1959-08-10,28.104999999999997
1959-08-11,28.177999999999997
1959-08-12,28.250999999999998
1959-08-13,28.323999999999998
1959-08-14,28.397
1959-08-17,28.47
1959-08-18,28.543
1959-08-19,28.616
1959-08-20,28.689
1959-08-21,28.762
1959-08-24,28.835
1959-08-25,28.907999999999998
1959-08-26,28.980999999999998
1959-08-27,29.054
1959-08-28,29.127
1959-08-31,29.2
1959-09-01,27.835
1959-09-02,27.904761904761905
1959-09-03,27.97452380952381
1959-09-04,28.044285714285714
1959-09-07,28.11404761904762
1959-09-08,28.183809523809526
1959-09-09,28.25357142857143
1959-09-10,28.323333333333334
1959-09-11,28.39309523809524
1959-09-14,28.462857142857143
1959-09-15,28.532619047619047
1959-09-16,28.602380952380955
1959-09-17,28.67214285714286
1959-09-18,28.741904761904763
1959-09-21,28.811666666666667
1959-09-22,28.88142857142857
1959-09-23,28.951190476190476
1959-09-24,29.02095238095238
1959-09-25,29.090714285714288
1959-09-28,29.160476190476192
1959-09-29,29.230238095238096
1959-09-30,29.3
1959-10-01,27.929999999999996
1959-10-02,27.999999999999996
1959-10-05,28.069999999999997
1959-10-06,28.139999999999997
1959-10-07,28.209999999999997
1959-10-08,28.279999999999998
1959-10-09,28.349999999999998
1959-10-12,28.419999999999998
1959-10-13,28.49
1959-10-14,28.56
1959-10-15,28.63
1959-10-16,28.699999999999996
1959-10-19,28.769999999999996
1959-10-20,28.839999999999996
1959-10-21,28.909999999999997
1959-10-22,28.979999999999997
1959-10-23,29.049999999999997
1959-10-26,29.119999999999997
1959-10-27,29.189999999999998
1959-10-28,29.259999999999998
1959-10-29,29.33
1959-10-30,29.4
1959-11-02,27.929999999999996
1959-11-03,28.003499999999995
1959-11-04,28.076999999999998
1959-11-05,28.150499999999997
1959-11-06,28.223999999999997
1959-11-09,28.297499999999996
1959-11-10,28.370999999999995
1959-11-11,28.444499999999998
1959-11-12,28.517999999999997
1959-11-13,28.591499999999996
1959-11-16,28.665
1959-11-17,28.7385
1959-11-18,28.811999999999998
1959-11-19,28.885499999999997
1959-11-20,28.958999999999996
1959-11-23,29.0325
1959-11-24,29.105999999999998
1959-11-25,29.179499999999997
1959-11-26,29.253
1959-11-27,29.3265
1959-11-30,29.4
1959-12-01,27.929999999999996
1959-12-02,27.996818181818178
1959-12-03,28.06363636363636
1959-12-04,28.13045454545454
1959-12-07,28.197272727272725
1959-12-08,28.264090909090907
1959-12-09,28.33090909090909
1959-12-10,28.39772727272727
1959-12-11,28.46454545454545
1959-12-14,28.531363636363633
1959-12-15,28.598181818181814
1959-12-16,28.665
1959-12-17,28.73181818181818
1959-12-18,28.798636363636362
1959-12-21,28.865454545454543
1959-12-22,28.932272727272725
1959-12-23,28.999090909090906
1959-12-24,29.065909090909088
1959-12-25,29.13272727272727
1959-12-28,29.199545454545454
1959-12-29,29.266363636363636
1959-12-30,29.333181818181817
1959-12-31,29.4
1960-01-01,27.835
1960-01-04,27.908250000000002
1960-01-05,27.9815
1960-01-06,28.054750000000002
1960-01-07,28.128
1960-01-08,28.20125
1960-01-11,28.2745
1960-01-12,28.34775
