Date,Total Return Index,Beta Raw,Volatility 30D
1945-01-01,100.0,,
1945-01-02,100.00746863799284,,
1945-01-03,100.01493424929413,,
1945-01-04,100.02239683314264,,
1945-01-05,100.0298563887774,,
1945-01-08,100.03730574483876,,
1945-01-09,100.044752070097,,
1945-01-10,100.05219536379269,,
1945-01-11,100.05963562516655,,
1945-01-12,100.06707285345966,,
1945-01-15,100.07449987464646,,
1945-01-16,100.08192386017032,,
1945-01-17,100.08934480927377,,
1945-01-18,100.09676272119954,,
1945-01-19,100.10417759519073,,
1945-01-22,100.11158225456393,,
1945-01-23,100.11898387342758,,
1945-01-24,100.12638245102619,,
1945-01-25,100.13377798660453,,
1945-01-26,100.14117047940768,,
1945-01-29,100.14855275010244,,
1945-01-30,100.15593197545427,,
1945-01-31,100.16330815470971,,
1945-02-01,100.17068128711556,,
1945-02-02,100.17805198099558,,
1945-02-05,100.1854142727523,,
1945-02-06,100.19277412387024,,
1945-02-07,100.20013153373199,,
1945-02-08,100.20748650172027,,
1945-02-09,100.21483902721798,,
1945-02-12,100.22218314443913,,
1945-02-13,100.22952481706156,,
1945-02-14,100.23686404446903,,
1945-02-15,100.24420082604564,,
1945-02-16,100.25153516117551,,
1945-02-19,100.25886108188976,,
1945-02-20,100.26618455405394,,
1945-02-21,100.2735055770531,,
1945-02-22,100.28082415027266,,
1945-02-23,100.28814027309805,,
1945-02-26,100.29544797538284,,
1945-02-27,100.30275322517484,,
1945-02-28,100.31005602186056,,
1945-03-01,100.3173563648266,,
1945-03-02,100.32465634019431,,
1945-03-05,100.33195414987325,,
1945-03-06,100.33925159137715,,
1945-03-07,100.34654866454844,,
1945-03-08,100.35384536922956,,
1945-03-09,100.36114170526294,,
1945-03-12,100.36843587390428,,
1945-03-13,100.37572967332127,,
1945-03-14,100.38302310335641,,
1945-03-15,100.39031616385215,,
1945-03-16,100.3976088546509,,
1945-03-19,100.40489937635483,,
1945-03-20,100.41218952778536,,
1945-03-21,100.41947930878494,,
1945-03-22,100.42676871919605,,
1945-03-23,100.43405775886114,,
1945-03-26,100.44134462772921,,
1945-03-27,100.44863112527494,,
1945-03-28,100.45591725134088,,
1945-03-29,100.46320300576949,,
1945-03-30,100.47048838840321,,
1945-04-02,100.47777342909365,,
1945-04-03,100.48505992836675,,
1945-04-04,100.49234788646322,,
1945-04-05,100.4996373036238,,
1945-04-06,100.5069281800893,,
1945-04-09,100.51422237734,,
1945-04-10,100.52151803464756,,
1945-04-11,100.52881515225303,,
1945-04-12,100.53611373039755,,
1945-04-13,100.5434137693223,,
1945-04-16,100.5507171311836,,
1945-04-17,100.55802195457815,,
1945-04-18,100.56532823974739,,
1945-04-19,100.5726359869328,,
1945-04-20,100.57994519637597,,
