Date,Total Return Index,Beta Raw,Volatility 30D
1945-01-01,183.35974643423393,,
1945-01-02,183.7984061146986,,
1945-01-03,184.23706579516326,,
1945-01-04,184.67572547562793,,
1945-01-05,185.11438515609262,,
1945-01-08,185.5530448365573,,
1945-01-09,185.99170451702196,,
1945-01-10,186.43036419748663,,
1945-01-11,186.8690238779513,,
1945-01-12,187.30768355841596,,
1945-01-15,187.74634323888066,,
1945-01-16,188.1850029193453,,
1945-01-17,188.62366259981,,
1945-01-18,189.06232228027466,,
1945-01-19,189.50098196073932,,
1945-01-22,189.939641641204,,
1945-01-23,190.3783013216687,,
1945-01-24,190.8169610021333,,
1945-01-25,191.25562068259796,,
1945-01-26,191.69428036306263,,
1945-01-29,192.13294004352733,,
1945-01-30,192.571599723992,,
1945-01-31,193.01025940445672,,
1945-02-01,183.35974643423387,,
1945-02-02,183.86766816950876,,
1945-02-05,184.37558990478362,,
1945-02-06,184.88351164005854,,
1945-02-07,185.3914333753334,,
1945-02-08,185.8993551106083,,
1945-02-09,186.4072768458832,,
1945-02-12,186.91519858115805,,
1945-02-13,187.42312031643294,,
1945-02-14,187.93104205170786,,
1945-02-15,188.4389637869827,,
1945-02-16,188.9468855222576,,
1945-02-19,189.45480725753248,,
1945-02-20,189.96272899280737,,
1945-02-21,190.47065072808226,,
1945-02-22,190.97857246335715,,
1945-02-23,191.486494198632,,
1945-02-26,191.99441593390685,,
1945-02-27,192.50233766918177,,
1945-02-28,193.01025940445663,,
1945-03-01,183.3597464342338,,
1945-03-02,183.81929467091106,,
1945-03-05,184.27884290758834,,
1945-03-06,184.7383911442656,,
1945-03-07,185.1979393809429,,
1945-03-08,185.65748761762015,,
1945-03-09,186.1170358542974,,
1945-03-12,186.57658409097465,,
1945-03-13,187.03613232765196,,
1945-03-14,187.49568056432923,,
1945-03-15,187.9552288010065,,
1945-03-16,188.4147770376838,,
1945-03-19,188.87432527436107,,
1945-03-20,189.33387351103838,,
1945-03-21,189.79342174771566,,
1945-03-22,190.25296998439293,,
1945-03-23,190.71251822107018,,
1945-03-26,191.17206645774746,,
1945-03-27,191.63161469442477,,
1945-03-28,192.09116293110202,,
1945-03-29,192.5507111677793,,
1945-03-30,193.01025940445658,,
1945-04-02,183.35974643423373,,
1945-04-03,183.8422720827449,,
1945-04-04,184.32479773125604,,
1945-04-05,184.80732337976718,,
1945-04-06,185.28984902827833,,
1945-04-09,185.77237467678947,,
1945-04-10,186.25490032530064,,
1945-04-11,186.73742597381172,,
1945-04-12,187.21995162232287,,
1945-04-13,187.70247727083398,,
1945-04-16,188.18500291934515,,
1945-04-17,188.6675285678563,,
1945-04-18,189.1500542163674,,
1945-04-19,189.63257986487858,,
1945-04-20,190.11510551338972,,
1945-04-23,190.59763116190086,,
1945-04-24,191.080156810412,,
1945-04-25,191.56268245892315,,
1945-04-26,192.04520810743432,,
1945-04-27,192.52773375594543,,
1945-04-30,193.0102594044566,,
1945-05-01,183.35974643423376,,
1945-05-02,183.79840611469845,,
1945-05-03,184.2370657951631,,
1945-05-04,184.6757254756278,,
1945-05-07,185.11438515609245,,
1945-05-08,185.55304483655715,,
1945-05-09,185.99170451702182,,
1945-05-10,186.43036419748645,,
1945-05-11,186.86902387795115,,
1945-05-14,187.30768355841582,,
1945-05-15,187.74634323888048,,
1945-05-16,188.18500291934515,,
1945-05-17,188.62366259980982,,
1945-05-18,189.06232228027451,,
1945-05-21,189.50098196073918,,
1945-05-22,189.93964164120385,,
1945-05-23,190.37830132166852,,
1945-05-24,190.81696100213316,,
1945-05-25,191.2556206825978,,
1945-05-28,191.69428036306246,,
1945-05-29,192.13294004352716,,
1945-05-30,192.57159972399185,,
1945-05-31,193.01025940445655,,
1945-06-01,183.35974643423373,,
1945-06-04,183.8422720827449,,
1945-06-05,184.324797731256,,
1945-06-06,184.80732337976718,,
1945-06-07,185.2898490282783,,
1945-06-08,185.77237467678944,,
1945-06-11,186.2549003253006,,
1945-06-12,186.7374259738117,,
1945-06-13,187.21995162232287,,
1945-06-14,187.70247727083395,,
1945-06-15,188.18500291934512,,
1945-06-18,188.66752856785627,,
1945-06-19,189.15005421636738,,
1945-06-20,189.63257986487855,,
1945-06-21,190.1151055133897,,
1945-06-22,190.59763116190084,,
1945-06-25,191.080156810412,,
1945-06-26,191.56268245892312,,
1945-06-27,192.0452081074343,,
1945-06-28,192.5277337559454,,
1945-06-29,193.01025940445658,,
1945-07-02,183.35974643423373,,
1945-07-03,183.819294670911,,
1945-07-04,184.27884290758826,,
1945-07-05,184.73839114426553,,
1945-07-06,185.1979393809428,,
1945-07-09,185.6574876176201,,
1945-07-10,186.11703585429734,,
1945-07-11,186.5765840909746,,
1945-07-12,187.03613232765187,,
1945-07-13,187.49568056432918,,
1945-07-16,187.95522880100643,,
1945-07-17,188.41477703768373,,
1945-07-18,188.874325274361,,
1945-07-19,189.3338735110383,,
1945-07-20,189.7934217477156,,
1945-07-23,190.25296998439288,,
1945-07-24,190.71251822107013,,
1945-07-25,191.1720664577474,,
1945-07-26,191.63161469442468,,
1945-07-27,192.09116293110196,,
1945-07-30,192.55071116777924,,
1945-07-31,193.01025940445652,,
1945-08-01,183.35974643423367,,
1945-08-02,183.79840611469837,,
1945-08-03,184.237065795163,,
1945-08-06,184.6757254756277,,
1945-08-07,185.11438515609237,,
1945-08-08,185.55304483655706,,
1945-08-09,185.99170451702173,,
1945-08-10,186.43036419748637,,
1945-08-13,186.86902387795107,,
1945-08-14,187.3076835584157,,
1945-08-15,187.7463432388804,,
1945-08-16,188.18500291934507,,
1945-08-17,188.62366259980973,,
1945-08-20,189.06232228027443,,
1945-08-21,189.50098196073907,,
1945-08-22,189.93964164120376,,
1945-08-23,190.37830132166843,,
1945-08-24,190.81696100213307,,
1945-08-27,191.2556206825977,,
1945-08-28,191.69428036306238,,
1945-08-29,192.13294004352707,,
1945-08-30,192.57159972399177,,
1945-08-31,193.01025940445646,,
1945-09-03,183.3597464342336,,
1945-09-04,183.8676681695085,,
1945-09-05,184.37558990478337,,
1945-09-06,184.8835116400583,,
1945-09-07,185.39143337533315,,
1945-09-10,185.89935511060804,,
1945-09-11,186.40727684588293,,
1945-09-12,186.91519858115782,,
1945-09-13,187.42312031643272,,
1945-09-14,187.93104205170764,,
1945-09-17,188.43896378698247,,
1945-09-18,188.94688552225733,,
1945-09-19,189.4548072575322,,
1945-09-20,189.96272899280711,,
1945-09-21,190.470650728082,,
1945-09-24,190.97857246335687,,
1945-09-25,191.4864941986317,,
