Date,Total Return Index,Beta Raw,Volatility 30D
1999-01-04,100.0,,
1999-01-05,99.8305972773346,,
1999-01-06,99.9683434297089,,
1999-01-07,99.89811793675298,,
1999-01-08,99.54939476845122,,
1999-01-11,99.4683499413452,,
1999-01-12,99.89150612143901,,
1999-01-13,100.35483408851617,,
1999-01-14,100.87686696125976,,
1999-01-15,100.60197573063066,,
1999-01-19,100.55028335635781,,
1999-01-20,100.34611851378415,,
1999-01-21,100.6471564686094,,
1999-01-22,101.00659879204139,,
1999-01-25,100.91673821118339,,
1999-01-26,100.84310663155058,,
1999-01-27,100.88037322695658,,
1999-01-28,101.02883853446107,,
1999-01-29,101.17089238469146,,
1999-01-31,101.17489954548779,,
1999-02-01,100.75555016815049,,
1999-02-02,100.48937451225339,,
1999-02-03,100.43207211286568,,
1999-02-04,100.05730239938771,,
1999-02-05,99.95031120612535,,
1999-02-08,100.03205728637074,,
1999-02-09,100.27859785436577,,
1999-02-10,100.28470877458018,,
1999-02-11,100.26246903216047,,
1999-02-12,99.50321224027337,,
1999-02-16,99.87527712021382,,
1999-02-17,100.15147067810177,,
1999-02-18,99.94630404532901,,
1999-02-19,99.81056147335289,,
1999-02-22,100.11370318759623,,
1999-02-23,99.77289416186727,,
1999-02-24,99.33811721546404,,
1999-02-25,98.64868520045322,,
1999-02-26,98.85966221638068,,
1999-02-28,98.88701108881573,,
1999-03-01,98.3155899592572,,
1999-03-02,98.5690428796259,,
1999-03-03,98.3308171702833,,
1999-03-04,98.18806206691359,,
1999-03-05,98.74515759662518,,
1999-03-08,98.93659970367047,,
1999-03-09,99.41866114747053,,
1999-03-10,99.4043355476236,,
1999-03-11,99.37989186676592,,
1999-03-12,99.63114084869663,,
1999-03-15,99.84612502542043,,
1999-03-16,100.04167447228195,,
1999-03-17,99.91985678407313,,
1999-03-18,100.03886945972454,,
1999-03-19,99.82148098652293,,
1999-03-22,99.66770619096326,,
1999-03-23,99.7044718912697,,
1999-03-24,99.87948463904999,,
1999-03-25,99.6764217656953,,
1999-03-26,99.65267933797696,,
1999-03-29,99.44711198912458,,
1999-03-30,99.74664725865121,,
1999-03-31,99.52755574211116,,
1999-04-01,99.30646064517293,,
1999-04-02,99.67361675313788,,
1999-04-05,99.83951321010647,,
1999-04-06,100.2686801313948,,
1999-04-07,100.28000036064448,,
1999-04-08,100.73892045084567,,
1999-04-09,100.77478453997296,,
1999-04-12,100.7859044111828,,
1999-04-13,100.52143179862416,,
1999-04-14,100.51471980429028,,
1999-04-15,100.37857651623452,,
1999-04-16,100.14325599846927,,
1999-04-19,100.3421113529878,,
1999-04-20,100.58224046370864,,
1999-04-21,100.54827977595964,,
1999-04-22,100.08845807457926,,
1999-04-23,100.06070848606461,,
1999-04-26,100.18643315604987,,
1999-04-27,100.36845843522374,,
1999-04-28,100.20817200337002,,
1999-04-29,100.55398998009444,,
1999-04-30,99.77059004440936,,
1999-05-03,99.83620730244948,,
1999-05-04,99.52374893935463,,
1999-05-05,99.6320424598758,,
1999-05-06,99.17582720321214,,
1999-05-07,99.07214191760677,,
1999-05-10,99.23443192985867,,
1999-05-11,98.98909351010256,,
1999-05-12,99.081759103518,,
1999-05-13,99.62533046554192,,
1999-05-14,98.62544366783443,,
1999-05-17,98.50322526354597,,
1999-05-18,98.38200864945658,,
1999-05-19,98.57064574394443,,
1999-05-20,98.48248820642489,,
1999-05-21,98.76248856706937,,
1999-05-24,98.8062667987694,,
1999-05-25,98.81828828115844,,
1999-05-26,98.67803765328644,,
1999-05-27,98.3634755307735,,
1999-05-28,98.32881358988513,,
1999-05-31,98.41526808406623,,
1999-06-01,97.6929773505254,,
