Date,Total Return Index,Beta Raw,Volatility 30D
1999-01-04,100.0,,
1999-01-05,99.8755803324614,,
1999-01-06,99.94290742675042,,
1999-01-07,99.85721839765529,,
1999-01-08,99.53523233867836,,
1999-01-11,99.32050807373271,,
1999-01-12,99.70430261271267,,
1999-01-13,100.25797013325948,,
1999-01-14,100.70317179847625,,
1999-01-15,100.4180099475531,,
1999-01-19,100.42282619274813,,
1999-01-20,100.14739717065663,,
1999-01-21,100.43536849794357,,
1999-01-22,100.77872664497349,,
1999-01-25,100.7233398252305,,
1999-01-26,100.65852119198055,,
1999-01-27,100.64607922522669,,
1999-01-28,100.8003997483512,,
1999-01-29,100.87595459484844,,
1999-01-31,100.89662431381048,,
1999-02-01,100.49617359353098,,
1999-02-02,100.18261596364538,,
1999-02-03,100.17127771974872,,
1999-02-04,99.63306231920266,,
1999-02-05,99.50884332854719,,
1999-02-08,99.59483337296702,,
1999-02-09,99.83985984726482,,
1999-02-10,99.78878758050907,,
1999-02-11,99.74413697401336,,
1999-02-12,99.14963170775025,,
1999-02-16,99.39576190490524,,
1999-02-17,99.6763081875165,,
1999-02-18,99.4947959467283,,
1999-02-19,99.39526021269744,,
1999-02-22,99.61470038439657,,
1999-02-23,99.26883377632755,,
1999-02-24,98.89597612747798,,
1999-02-25,98.18277048484538,,
1999-02-26,98.34311131446368,,
1999-02-28,98.37481826199772,,
1999-03-01,97.75161620144748,,
1999-03-02,98.06206333964462,,
1999-03-03,98.01109141133041,,
1999-03-04,97.86911251651821,,
1999-03-05,98.49743183758818,,
1999-03-08,98.590545911359,,
1999-03-09,98.85513838176168,,
1999-03-10,98.99420746176855,,
1999-03-11,98.92778341345357,,
1999-03-12,99.18384711632335,,
1999-03-15,99.34739877607169,,
1999-03-16,99.54606889036721,,
1999-03-17,99.44472706438819,,
1999-03-18,99.53613538465244,,
1999-03-19,99.40097950386655,,
1999-03-22,99.2445518734692,,
1999-03-23,99.24916744178113,,
1999-03-24,99.43910811166063,,
1999-03-25,99.25859925528809,,
1999-03-26,99.23401633710505,,
1999-03-29,99.10317500930638,,
1999-03-30,99.20441649684385,,
1999-03-31,99.05481188047283,,
1999-04-01,98.80115630020057,,
1999-04-02,99.28789808022461,,
1999-04-05,99.3725837249041,,
1999-04-06,99.72527334699943,,
1999-04-07,99.75286641842935,,
1999-04-08,100.00642166026006,,
1999-04-09,100.22184829429665,,
1999-04-12,100.20017519091897,,
1999-04-13,99.94150268856853,,
1999-04-14,99.8846107922021,,
