Date,Total Return Index,Beta Raw,Volatility 30D
1999-01-04,100.0,,
1999-01-05,99.84181840753185,,
1999-01-06,99.95134414307626,,
1999-01-07,99.84642369440118,,
1999-01-08,99.53286372755925,,
1999-01-11,99.56450004605286,,
1999-01-12,99.93562609876138,,
1999-01-13,100.38604317756786,,
1999-01-14,100.81173186818468,,
1999-01-15,100.73474348552138,,
1999-01-19,100.5922799373681,,
1999-01-20,100.62471717531727,,
1999-01-21,100.89152346894235,,
1999-01-22,101.19627332177339,,
1999-01-25,101.14030907481788,,
1999-01-26,101.13430217890138,,
1999-01-27,101.22720883574343,,
1999-01-28,101.3371350310156,,
1999-01-29,101.51483903521243,,
1999-01-31,101.51483903521243,,
1999-02-01,101.01636678907386,,
1999-02-02,100.66986900962304,,
1999-02-03,100.44501087248162,,
1999-02-04,100.10111608126128,,
1999-02-05,99.84812564824419,,
1999-02-08,99.96986540548549,,
1999-02-09,100.02442804339383,,
1999-02-10,99.95534874035393,,
1999-02-11,99.89588047078045,,
1999-02-12,99.42844385354387,,
1999-02-16,99.57290970033598,,
1999-02-17,99.73119140773608,,
1999-02-18,99.6140569373641,,
1999-02-19,99.51234016651117,,
1999-02-22,99.46668775754567,,
1999-02-23,99.08474929218744,,
1999-02-24,98.76147817694714,,
1999-02-25,98.29083788188841,,
1999-02-26,98.1784088133177,,
1999-02-28,98.1784088133177,,
1999-03-01,98.03894871312266,,
1999-03-02,98.07929503069525,,
1999-03-03,97.9892917068795,,
1999-03-04,97.84122172253747,,
1999-03-05,98.00921457833593,,
1999-03-08,98.26360662040022,,
1999-03-09,98.65876025677478,,
1999-03-10,98.74195576521848,,
1999-03-11,98.84647575416578,,
1999-03-12,99.09446044058579,,
1999-03-15,99.06092193838526,,
1999-03-16,99.16273882417015,,
1999-03-17,99.19437514266379,,
1999-03-18,99.27226455971456,,
1999-03-19,99.16954663954219,,
1999-03-22,99.02518090768201,,
1999-03-23,99.04570446873011,,
1999-03-24,99.12789882785438,,
1999-03-25,98.97432252225555,,
1999-03-26,98.89513161108952,,
1999-03-29,98.76117783215132,,
1999-03-30,98.95359873134359,,
1999-03-31,98.70180967750977,,
1999-04-01,98.26550880410711,,
1999-04-05,98.9761245910305,,
1999-04-06,99.2515407688026,,
1999-04-07,99.3892989151546,,
1999-04-08,99.75912347374786,,
1999-04-09,99.96866402630219,,
1999-04-12,99.77223852983226,,
1999-04-13,99.56139648316268,,
1999-04-14,99.4648856887707,,
1999-04-15,99.32242214061743,,
1999-04-16,99.08785285507764,,
1999-04-19,99.2327191615975,,
1999-04-20,99.23151778241422,,
1999-04-21,99.18516456892512,,
1999-04-22,98.9237644816249,,
1999-04-23,98.87651023374835,,
1999-04-26,98.90774609251422,,
1999-04-27,98.86139287902512,,
1999-04-28,98.72944139872575,,
1999-04-29,98.77058863575385,,
1999-04-30,98.34830385282304,,
1999-05-03,98.28883558324958,,
