Date,Total Return Index
2010-06-24,114.69309161890848
2010-06-25,114.84531988943756
2010-06-28,115.11934725242543
2010-06-29,115.3629145447764
2010-06-30,115.51510162521674
2010-07-01,116.07326851798267
2010-07-02,115.88041652241554
2010-07-05,116.01233807918672
2010-07-06,116.07326851798267
2010-07-07,116.05293091165818
2010-07-08,115.87026316553658
2010-07-09,116.04282904239017
2010-07-12,116.28636544217457
2010-07-13,116.11384075540975
2010-07-14,115.81954786875272
2010-07-15,115.73838279885418
2010-07-16,115.91087659305244
2010-07-19,115.90071293865127
2010-07-20,116.03262419790026
2010-07-21,114.44956551664625
2010-07-22,114.25672381860133
2010-07-23,114.0233201806515
2010-07-26,114.05380084633276
2010-07-27,113.36373299184004
2010-07-28,113.67831199721061
2010-07-29,114.1958757599829
2010-07-30,113.81024385150396
2010-08-02,113.73919094839562
2010-08-03,113.73919094839562
2010-08-04,113.7797734833449
2010-08-05,114.33789918602206
2010-08-06,114.37853320858228
2010-08-09,114.36836955418113
2010-08-10,114.896066078788
2010-08-11,115.71809668014063
2010-08-12,115.75862772747895
2010-08-13,115.5557047552104
2010-08-16,116.54006549636013
2010-08-17,116.12399411228871
2010-08-18,116.60093415002295
2010-08-19,116.54006549636013
2010-08-20,116.88510457236758
2010-08-23,116.8546445017307
2010-08-24,116.82421532366038
2010-08-25,117.58533608126145
2010-08-26,116.80393950246904
2010-08-27,117.16923380462347
2010-08-30,116.60093415002295
2010-08-31,116.45885923637283
2010-09-01,116.37771476151866
2010-09-02,115.82970122563168
2010-09-03,115.0077118143678
2010-09-06,115.34259753349629
2010-09-07,114.93665891125946
2010-09-08,114.32779731675404
2010-09-09,113.88128645709013
2010-09-10,113.63772946226133
2010-09-13,113.2520975537824
2010-09-14,114.36836955418113
2010-09-15,113.97258428882327
2010-09-16,113.59708514217893
2010-09-17,114.39880902977364
2010-09-20,113.7797734833449
2010-09-21,114.12482285687453
2010-09-22,114.58148707341742
2010-09-23,114.96711898189633
2010-09-24,114.86564719823986
2010-09-27,115.22078814351534
2010-09-28,115.35270970028651
2010-09-29,115.27155492791015
2010-09-30,115.03814099243812
2010-10-01,115.02801852812571
2010-10-04,115.0889180743551
2010-10-05,114.36836955418113
2010-10-06,115.03814099243812
2010-10-07,114.79459429513153
2010-10-08,114.41911574353156
2010-10-11,114.50031170599668
2010-10-12,115.43391596027381
2010-10-13,115.17007284673146
2010-10-14,115.29186164166805
2010-10-15,114.29731665107279
2010-10-18,114.16540539182381
2010-10-19,114.11465920247339
2010-10-20,114.15526233246705
2010-10-21,114.25672381860133
2010-10-22,114.20598792677308
2010-10-25,114.35823679234656
2010-10-26,114.08425061944745
2010-10-27,113.70871028271435
2010-10-28,114.11465920247339
2010-10-29,114.38869686298344
2010-11-01,114.8859436144756
2010-11-02,114.36836955418113
2010-11-03,114.78448212834131
2010-11-04,114.23643769988779
2010-11-05,114.98739480308768
2010-11-08,114.68297945211827
2010-11-09,115.0077118143678
2010-11-10,114.44956551664625
2010-11-11,114.22631523557538
2010-11-12,113.88128645709013
2010-11-15,114.14513986815464
2010-11-16,114.15526233246705
2010-11-17,114.3176336623529
2010-11-18,113.85082638645324
2010-11-19,114.13496591623131
2010-11-22,114.16540539182381
2010-11-23,114.48002558728314
2010-11-24,113.70871028271435
2010-11-25,113.34341598055993
2010-11-26,113.35358993248326
2010-11-29,113.20135136443199
2010-11-30,114.01320801386127
2010-12-01,113.45508231118411
2010-12-02,113.2520975537824
2010-12-03,112.86647594282569
2010-12-06,113.17094278140604
2010-12-07,112.97809078583893
2010-12-08,112.88671057392827
2010-12-09,113.03899033206832
2010-12-10,112.49101798627011
2010-12-13,112.166254731454
2010-12-14,111.43559404448982
2010-12-15,111.46603352008233
2010-12-16,110.67451447697752
2010-12-17,111.21233346589676
2010-12-20,111.96330086661888
2010-12-21,111.94303534294971
2010-12-22,112.92738578657726
2010-12-23,112.44024090435312
2010-12-27,112.61275529359574
2010-12-28,113.00855085647581
2010-12-29,112.23728703951798
2010-12-30,112.83601587218881
2011-01-03,113.04912309390289
2011-01-04,113.30282314808846
2011-01-05,112.97809078583893
2011-01-06,112.13580495833932
2011-01-07,112.21701121832663
2011-01-10,112.83601587218881
2011-01-11,113.04912309390289
2011-01-12,112.01401616340272
2011-01-13,111.99376093725574
2011-01-14,111.60811873125465
2011-01-17,111.68929409867539
2011-01-18,109.8423511137903
2011-01-19,110.01484490798855
2011-01-20,109.6089165832739
2011-01-21,109.66984702206986
2011-01-24,110.23814667667035
2011-01-25,109.95398655184792
2011-01-26,110.02503945495627
2011-01-27,110.05546863302658
2011-01-28,110.05546863302658
2011-01-31,110.54256202763979
2011-02-01,110.45119211325132
