Date,Total Return Index
2/1/62,168.0706662621332
2/2/62,168.08817843876872
2/5/62,168.10569244009113
2/6/62,168.12320826629048
2/7/62,168.1407259175569
2/8/62,168.15824539408058
2/9/62,168.1757666960517
2/12/62,168.19328982366045
2/13/62,168.21081477709708
2/14/62,168.2283415565518
2/15/62,168.24587016221494
2/16/62,168.26340059427673
2/19/62,168.28093285292744
2/20/62,168.29846693835742
2/21/62,168.3160028507571
2/22/62,168.3335405903167
2/23/62,168.35108015722668
2/26/62,168.3686215516774
2/27/62,168.3861647738593
2/28/62,168.40370982396283
3/1/62,168.41966145588478
3/2/62,168.4356145987863
3/5/62,168.45156925281043
3/6/62,168.46752541810042
3/7/62,168.48348309479937
3/8/62,168.49944228305043
3/9/62,168.51540298299676
3/12/62,168.5313651947816
3/13/62,168.54732891854815
3/14/62,168.56329415443963
3/15/62,168.57926090259923
3/16/62,168.59522916317025
3/19/62,168.61119893629592
3/20/62,168.6271702221195
3/21/62,168.64314302078427
3/22/62,168.6591173324336
3/23/62,168.67509315721074
3/26/62,168.6910705
3/27/62,168.7070493467218
3/28/62,168.72302971174244
3/29/62,168.73901159046432
3/30/62,168.75499498303074
4/2/62,168.77174111337794
4/3/62,168.78848890550037
4/4/62,168.80523835956305
4/5/62,168.82198947573085
4/6/62,168.83874225416866
4/9/62,168.8554966950415
4/10/62,168.87225279851432
4/11/62,168.8890105647521
4/12/62,168.90576999391988
4/13/62,168.92253108618257
4/16/62,168.93929384170534
4/17/62,168.95605826065315
4/18/62,168.97282434319112
4/19/62,168.9895920894843
4/20/62,169.00636149969776
4/23/62,169.0231325739967
4/24/62,169.03990531254618
4/25/62,169.0566797155114
4/26/62,169.07345578305748
4/27/62,169.09023351534967
4/30/62,169.10701291255307
5/1/62,169.1223346859224
5/2/62,169.13765784750578
5/3/62,169.1529823974291
5/4/62,169.16830833581804
5/7/62,169.18363566279845
5/8/62,169.19896437849616
5/9/62,169.21429448303695
5/10/62,169.22962597654669
5/11/62,169.24495885915118
5/14/62,169.26029313097632
5/15/62,169.27562879214798
5/16/62,169.29096584279205
5/17/62,169.30630428303436
5/18/62,169.32164411300087
5/21/62,169.33698533281748
5/22/62,169.35232794261012
5/23/62,169.36767194250467
5/24/62,169.38301733262716
5/25/62,169.3983641131035
5/28/62,169.4137122840597
5/29/62,169.42906184562176
5/30/62,169.4444127979156
5/31/62,169.45976514106727
6/1/62,169.47658120814688
6/4/62,169.49339894394183
6/5/62,169.5102183486177
6/6/62,169.5270394223402
6/7/62,169.54386216527485
6/8/62,169.5606865775873
6/11/62,169.57751265944324
6/12/62,169.59434041100835
6/13/62,169.61116983244833
6/14/62,169.6280009239288
6/15/62,169.64483368561557
6/18/62,169.66166811767437
6/19/62,169.67850422027092
6/20/62,169.69534199357102
6/21/62,169.71218143774047
6/22/62,169.72902255294508
6/25/62,169.74586533935064
6/26/62,169.7627098
6/27/62,169.7795559
6/28/62,169.79640372743157
6/29/62,169.81325320029953
7/2/62,169.82933834779033
7/3/62,169.84542501890763
7/4/62,169.86151321379575
7/5/62,169.8776029
7/6/62,169.89369417546172
7/9/62,169.9097869425283
7/10/62,169.92588123394313
7/11/62,169.94197704985055
7/12/62,169.9580744
7/13/62,169.97417325572093
7/16/62,169.9902736459727
7/17/62,170.0063755612948
7/18/62,170.02247900183167
7/19/62,170.03858396772776
7/20/62,170.0546904591276
7/23/62,170.0707984761757
7/24/62,170.08690801901653
7/25/62,170.10301908779465
7/26/62,170.11913168265457
7/27/62,170.13524580374084
7/30/62,170.15136145119806
7/31/62,170.16747862517082
8/1/62,170.1828964809854
8/2/62,170.19831573371957
8/3/62,170.21373638349985
8/6/62,170.22915843045283
8/7/62,170.24458187470506
8/8/62,170.2600067163832
8/9/62,170.27543295561384
8/10/62,170.2908605925236
8/13/62,170.30628962723912
8/14/62,170.32172005988704
8/15/62,170.33715189059401
8/16/62,170.35258511948675
8/17/62,170.36801974669186
8/20/62,170.3834557723361
8/21/62,170.39889319654614
8/22/62,170.41433201944875
8/23/62,170.42977224117055
8/24/62,170.44521386183837
8/27/62,170.46065688157893
8/28/62,170.4761013
8/29/62,170.49154711878535
8/30/62,170.50699433650476
8/31/62,170.52244295380402
9/3/62,170.54021059409337
9/4/62,170.55798008568763
9/5/62,170.57575142877977
9/6/62,170.59352462356262
9/7/62,170.6112996702292
9/10/62,170.6290765689724
9/11/62,170.64685531998526
9/12/62,170.66463592346074
