Date,Total Return Index,Beta Raw,Volatility 30D
1990-07-13,516.2835442373824,,
1990-07-16,516.3964669214749,,
1990-07-17,516.5091130729954,,
1990-07-18,516.621152508106,,
1990-07-19,516.7328861829236,,
1990-07-20,516.8447301453995,,
1990-07-23,516.9558086919867,,
1990-07-24,517.0679593827057,,
1990-07-25,517.1801200408951,,
1990-07-26,517.2925779847751,,
1990-07-27,517.4042413354285,,
1990-07-30,517.5155982260359,,
1990-07-31,517.6266628235885,,
1990-08-01,517.7369748168436,,
1990-08-02,517.8472815556448,,
1990-08-03,517.9561877158854,,
1990-08-06,518.0643398454149,,
1990-08-07,518.1726440737948,,
1990-08-08,518.2821656195937,,
1990-08-09,518.3922861830611,,
1990-08-10,518.5020557496604,,
1990-08-13,518.6122806450119,,
1990-08-14,518.7226730313059,,
1990-08-15,518.8336652743715,,
1990-08-16,518.9452721605904,,
1990-08-17,519.0565282608832,,
1990-08-20,519.1688463263039,,
1990-08-21,519.2816646008821,,
1990-08-22,519.3944785425166,,
1990-08-23,519.506537901262,,
1990-08-24,519.6176401466872,,
1990-08-27,519.7298053878421,,
1990-08-28,519.841345178854,,
1990-08-29,519.9527356270961,,
1990-08-30,520.0636733204947,,
1990-08-31,520.1736234487624,,
1990-09-03,520.28359682232,,
1990-09-04,520.3938824925242,,
1990-09-05,520.5040180755994,,
1990-09-06,520.6141625092022,,
1990-09-07,520.7244025581135,,
1990-09-10,520.8354036432588,,
1990-09-11,520.9458062811811,,
1990-09-12,521.0559139656255,,
1990-09-13,521.1657120257184,,
1990-09-14,521.2756200836545,,
1990-09-17,521.3856816388839,,
1990-09-18,521.4960560910995,,
1990-09-19,521.6064249369707,,
1990-09-20,521.7169475427879,,
1990-09-21,521.8269718501698,,
1990-09-24,521.9372947691351,,
1990-09-25,522.0476265139458,,
1990-09-26,522.15689398244,,
1990-09-27,522.2650964943596,,
1990-09-28,522.3717256182271,,
1990-10-01,522.4783620018819,,
1990-10-02,522.585760331849,,
1990-10-03,522.6931517055972,,
1990-10-04,522.7999408203415,,
1990-10-05,522.905444752843,,
1990-10-08,523.010940926322,,
1990-10-09,523.1184487308458,,
1990-10-10,523.2262547244883,,
1990-10-11,523.3334579704564,,
1990-10-12,523.4406104959758,,
1990-10-15,523.5479158211275,,
1990-10-16,523.6553740308498,,
1990-10-17,523.7634506816566,,
1990-10-18,523.8724371263527,,
1990-10-19,523.9809223768744,,
1990-10-22,524.0895610881138,,
1990-10-23,524.198047627259,,
1990-10-24,524.306542062061,,
1990-10-25,524.4147239785731,,
1990-10-26,524.5219522225511,,
1990-10-29,524.6294792227569,,
1990-10-30,524.7367076590936,,
1990-10-31,524.8436227632791,,
1990-11-01,524.9496265960877,,
1990-11-02,525.056045550946,,
1990-11-05,525.1623110606095,,
1990-11-06,525.2690357124904,,
1990-11-07,525.3757528715794,,
1990-11-08,525.4824771182668,,
1990-11-09,525.5885224014964,,
1990-11-12,525.6953336689933,,
1990-11-13,525.801392702561,,
1990-11-14,525.9079113013659,,
1990-11-15,526.0144514790636,,
1990-11-16,526.1210862975886,,
1990-11-19,526.2281811675992,,
1990-11-20,526.335268602467,,
1990-11-21,526.4414128816352,,
1990-11-22,526.5475785665664,,
1990-11-23,526.6535462667526,,
1990-11-26,526.7595206636738,,
1990-11-27,526.8657943969677,,
1990-11-28,526.9722212874358,,
1990-11-29,527.0784940187289,,
1990-11-30,527.1847881816893,,
1990-12-03,527.2910305605299,,
1990-12-04,527.3969428228071,,
1990-12-05,527.5025540606074,,
1990-12-06,527.6083183226965,,
1990-12-07,527.7125063097787,,
1990-12-10,527.8159233023347,,
1990-12-11,527.9191699615541,,
1990-12-12,528.0216596026336,,
1990-12-13,528.1249171716224,,
1990-12-14,528.2284443255246,,
1990-12-17,528.3308912976992,,
1990-12-18,528.4307018085801,,
1990-12-19,528.5303550317628,,
1990-12-20,528.6292489337488,,
1990-12-21,528.7287193374232,,
1990-12-24,528.8275328603038,,
1990-12-25,528.9263354710265,,
1990-12-26,529.0240839963012,,
1990-12-27,529.1222914394497,,
1990-12-28,529.2196940345988,,
1990-12-31,529.3172321643187,,
1991-01-01,529.414788270858,,
1991-01-02,529.5123623575295,,
1991-01-03,529.6097337974965,,
1991-01-04,529.70860899252,,
1991-01-07,529.8070317948964,,
1991-01-08,529.9043396864027,,
1991-01-09,529.9987215371269,,
1991-01-10,530.0931054761207,,
1991-01-11,530.1863724130676,,
1991-01-14,530.2790372090461,,
1991-01-15,530.3708785922961,,
1991-01-16,530.4624117664265,,
1991-01-17,530.5550363975476,,
1991-01-18,530.6469845328833,,
1991-01-21,530.7388012014014,,
1991-01-22,530.8306190140094,,
1991-01-23,530.9237797876464,,
1991-01-24,531.0167799364059,,
1991-01-25,531.1103716438696,,
1991-01-28,531.2050420676152,,
1991-01-29,531.2993604739735,,
1991-01-30,531.3932233609906,,
1991-01-31,531.4873980489085,,
1991-02-01,531.5782971575137,,
1991-02-04,531.6693447069657,,
1991-02-05,531.759890950088,,
1991-02-06,531.84966974501,,
1991-02-07,531.9399069056434,,
1991-02-08,532.0298047499106,,
1991-02-11,532.1190823068687,,
1991-02-12,532.2080053179563,,
1991-02-13,532.2970762410687,,
1991-02-14,532.3861472851597,,
1991-02-15,532.4759430820018,,
1991-02-18,532.5657540244016,,
1991-02-19,532.6561866481336,,
1991-02-20,532.7467234038586,,
1991-02-21,532.8372755483169,,
1991-02-22,532.927783879983,,
1991-02-25,533.0189145310266,,
1991-02-26,533.1106233964879,,
1991-02-27,533.2025701703952,,
1991-02-28,533.2953029840575,,
1991-03-01,533.388318573153,,
1991-03-04,533.4808614464254,,
1991-03-05,533.573361100235,,
1991-03-06,533.6664844732294,,
1991-03-07,533.7594462100108,,
1991-03-08,533.8505115021945,,
1991-03-11,533.9404949717446,,
1991-03-12,534.0301228164976,,
1991-03-13,534.1191278369671,,
1991-03-14,534.2073613495573,,
1991-03-15,534.2958765415142,,
1991-03-18,534.3851633191052,,
1991-03-19,534.475325971383,,
1991-03-20,534.5653405241986,,
1991-03-21,534.6551920485183,,
1991-03-22,534.7451774876466,,
1991-03-25,534.8356236928057,,
1991-03-26,534.9252383728644,,
1991-03-27,535.0136199094711,,
1991-03-28,535.1014810350518,,
1991-03-29,535.1896687319125,,
1991-04-01,535.2777074324188,,
1991-04-02,535.3658646970679,,
1991-04-03,535.4544826189492,,
1991-04-04,535.5426392500183,,
1991-04-05,535.6299773287692,,
1991-04-08,535.7165410845497,,
1991-04-09,535.8024194222886,,
1991-04-10,535.8884454774069,,
1991-04-11,535.9732349381136,,
1991-04-12,536.0576804989071,,
1991-04-15,536.1433752753313,,
1991-04-16,536.2291582153754,,
1991-04-17,536.3144782325492,,
1991-04-18,536.4021358544915,,
1991-04-19,536.4903889058988,,
1991-04-22,536.5777027166934,,
1991-04-23,536.6652692167894,,
1991-04-24,536.7518959356621,,
