Date,Total Return Index,Beta Raw,Volatility 30D
1999-01-04,100.0,,
1999-01-05,99.75472682750592,,
1999-01-06,100.03642968969531,,
1999-01-07,99.87997270282204,,
1999-01-08,99.42445104572276,,
1999-01-11,99.44552607281922,,
1999-01-12,99.92613704789049,,
1999-01-13,100.42932840913652,,
1999-01-14,101.10332784713579,,
1999-01-15,100.7734534944402,,
1999-01-19,100.68644373971338,,
1999-01-20,100.46134237886876,,
1999-01-21,100.73090201115973,,
1999-01-22,101.14587933041628,,
1999-01-25,101.01621773513708,,
1999-01-26,100.94917907751595,,
1999-01-27,101.07051101922846,,
1999-01-28,101.2004736863233,,
1999-01-29,101.4373168479788,,
1999-01-31,101.4713379631488,,
1999-02-01,100.87090040544338,,
1999-02-02,100.83577536028258,,
1999-02-03,100.73722451928866,,
1999-02-04,100.32074184095379,,
1999-02-05,100.15896591867046,,
1999-02-08,100.10497370639474,,
1999-02-09,100.25731604512063,,
1999-02-10,100.3030789611015,,
1999-02-11,100.20633455100156,,
1999-02-12,99.16733571514592,,
1999-02-16,99.74067680944161,,
1999-02-17,100.01866645257114,,
1999-02-18,99.69953032796755,,
1999-02-19,99.54618441652282,,
1999-02-22,99.97230139295893,,
1999-02-23,99.50172614507646,,
1999-02-24,98.75286018224881,,
1999-02-25,98.05547749989964,,
1999-02-26,98.3141985468267,,
1999-02-28,98.34942394925936,,
1999-03-01,97.6512384087351,,
1999-03-02,97.87824655774557,,
1999-03-03,97.55579864316968,,
1999-03-04,97.38559271004776,,
1999-03-05,97.94508450082293,,
1999-03-08,98.12522580386174,,
1999-03-09,98.68040223194572,,
1999-03-10,98.52715667777287,,
1999-03-11,98.5076873670266,,
1999-03-12,98.80213560274576,,
1999-03-15,99.02191802818031,,
1999-03-16,99.21661113564288,,
1999-03-17,99.06216129420737,,
1999-03-18,99.17606679780016,,
1999-03-19,98.90389787644011,,
1999-03-22,98.70217975994541,,
1999-03-23,98.74944803500462,,
1999-03-24,98.92406968808959,,
1999-03-25,98.6473846894946,,
1999-03-26,98.57904138733892,,
1999-03-29,98.35715145919474,,
1999-03-30,98.721347998876,,
1999-03-31,98.33196178395086,,
1999-04-01,98.04253141182609,,
1999-04-02,98.5442174139938,,
1999-04-05,98.70388583356751,,
1999-04-06,99.23587973184536,,
1999-04-07,99.30331981855404,,
1999-04-08,100.01294608807353,,
1999-04-09,99.964172453936,,
1999-04-12,99.98524748103247,,
1999-04-13,99.642728112079,,
1999-04-14,99.59465697884468,,
1999-04-15,99.48948255790614,,
1999-04-16,99.16482678334873,,
1999-04-19,99.40969852675525,,
1999-04-20,99.59706555337,,
1999-04-21,99.58973947252218,,
1999-04-22,98.93149612620931,,
1999-04-23,98.97023403315805,,
1999-04-26,99.135020673598,,
1999-04-27,99.31425876118983,,
1999-04-28,99.11966601099915,,
1999-04-29,99.48526755248686,,
1999-04-30,98.48791698446469,,
1999-05-03,98.49704949620649,,
1999-05-04,98.15934727630363,,
1999-05-05,98.2768656416844,,
1999-05-06,97.69288667656858,,
1999-05-07,97.55579864316968,,
1999-05-10,97.77598249769177,,
1999-05-11,97.41238810164184,,
1999-05-12,97.54696720324355,,
1999-05-13,98.23923166472642,,
1999-05-14,97.08994018706595,,
1999-05-17,96.94010678013728,,
1999-05-18,96.73176508369797,,
1999-05-19,96.98356147886476,,
1999-05-20,96.89103207418408,,
1999-05-21,97.1742402954518,,
1999-05-24,97.26837541648268,,
1999-05-25,97.29085544538557,,
1999-05-26,97.18307173537795,,
1999-05-27,96.85500381357632,,
1999-05-28,96.8677491871061,,
1999-05-31,96.9200353257597,,
1999-06-01,96.1414636104532,,
1999-06-02,96.10533499257356,,
1999-06-03,96.04913492031632,,
1999-06-04,96.05033920757897,,
1999-06-07,96.16615149933764,,
1999-06-08,96.01501344787442,,
1999-06-09,95.82373248765606,,
1999-06-10,95.64680261731763,,
1999-06-11,95.10457227730721,,
1999-06-14,95.33007506723938,,
1999-06-15,95.38426799405885,,
1999-06-16,95.63686724740074,,
1999-06-17,96.4697322467986,,
1999-06-18,96.2761430693268,,
1999-06-21,95.97758018546024,,
1999-06-22,95.78499458070732,,
1999-06-23,95.44227449721006,,
1999-06-24,95.23784673437436,,
1999-06-25,95.32706434908273,,
1999-06-28,95.78629922524186,,
1999-06-29,95.99313556260286,,
1999-06-30,96.54680663160853,,
1999-07-01,96.52693589177471,,
1999-07-02,96.63301352816025,,
1999-07-06,96.33555457428444,,
1999-07-07,96.18431616554935,,
1999-07-08,96.59728633936815,,
1999-07-09,96.68951467223313,,
1999-07-12,97.3744530528682,,
1999-07-13,97.58992011561159,,
1999-07-14,97.39311950543936,,
1999-07-15,97.58440046565772,,
1999-07-16,97.82716470635461,,
1999-07-19,97.85817510336798,,
1999-07-20,97.93665448998433,,
1999-07-21,97.6702059331219,,
1999-07-22,97.06796194452248,,
1999-07-23,96.48318012123158,,
1999-07-26,96.41282967363814,,
1999-07-27,96.57611095499979,,
1999-07-28,96.75364296896952,,
1999-07-29,96.31046525631247,,
1999-07-30,96.08897675725582,,
1999-07-31,96.10423106258278,,
1999-08-02,96.10663963710809,,
1999-08-03,95.89759543976555,,
1999-08-04,95.93452691582031,,
1999-08-05,96.20318333266428,,
1999-08-06,95.35506402793946,,
1999-08-09,94.84023122315442,,
1999-08-10,94.68437637991248,,
1999-08-11,94.72562321865843,,
1999-08-12,94.63760989121272,,
1999-08-13,95.32455541728554,,
1999-08-16,95.52838103648989,,
1999-08-17,96.06308458110875,,
1999-08-18,96.31668740716951,,
1999-08-19,96.25115410862671,,
1999-08-20,96.39145357472601,,
1999-08-23,96.45337401148086,,
1999-08-24,96.66773714423347,,
1999-08-25,97.35408052667495,,
1999-08-26,97.24910682028019,,
1999-08-27,96.66332142427039,,
1999-08-30,96.104933563486,,
1999-08-31,95.84821966199671,,
1999-09-01,95.80988318413551,,
1999-09-02,95.48131347597447,,
1999-09-03,96.22947693789892,,
1999-09-07,95.98701376901771,,
1999-09-08,96.09228854722814,,
1999-09-09,96.00236843161655,,
1999-09-10,96.49261370478904,,
1999-09-13,96.42517361808036,,
1999-09-14,96.26440126851591,,
1999-09-15,96.47334510858657,,
1999-09-16,96.72223114286861,,
1999-09-17,96.92314640118823,,
1999-09-20,96.77351370880334,,
1999-09-21,96.63211031271325,,
1999-09-22,96.65298462526593,,
1999-09-23,96.9649953835655,,
1999-09-24,97.60156155915057,,
1999-09-27,97.17674922724899,,
1999-09-28,96.91200674400866,,
1999-09-29,96.45578258600617,,
1999-09-30,96.92394925936333,,
1999-10-01,96.37569748303962,,
1999-10-04,96.73206615551362,,
1999-10-05,96.33826422062542,,
1999-10-06,96.31829312351971,,
1999-10-07,96.31498133354742,,
1999-10-08,96.39837822648629,,
1999-10-12,96.31959776805427,,
1999-10-13,96.01240415880532,,
1999-10-14,95.91094295692666,,
1999-10-15,96.28226486291196,,
1999-10-18,96.0940949781221,,
1999-10-19,95.87872827265063,,
1999-10-20,95.91144474328608,,
1999-10-21,95.8930793625306,,
1999-10-22,95.92188189956244,,
1999-10-25,95.93251977038256,,
1999-10-26,95.8615671791578,,
1999-10-27,96.09560033720042,,
1999-10-28,96.51639837822647,,
1999-10-29,97.19150174621653,,
1999-10-31,97.22522178957085,,
1999-11-01,96.96188430813696,,
1999-11-02,97.2565332583999,,
1999-11-03,97.44952029224036,,
1999-11-04,97.92902733732085,,
1999-11-05,98.386455782586,,
1999-11-08,98.30566817871622,,
1999-11-09,98.21645056400786,,
1999-11-10,97.94739271807634,,
1999-11-12,98.32553891855002,,
1999-11-15,98.42228332864998,,
1999-11-16,98.26582634177672,,
1999-11-17,97.86720725783789,,
1999-11-18,97.75611175785798,,
1999-11-19,97.76684998594997,,
1999-11-22,97.64100196700252,,
1999-11-23,97.67201236401588,,
1999-11-24,97.54194933964915,,
1999-11-26,97.4592549476135,,
1999-11-29,97.05411264100196,,
1999-11-30,97.20846212516557,,
1999-12-01,97.14814740476095,,
1999-12-02,97.06545301272529,,
1999-12-03,97.4899642728112,,
1999-12-06,97.62434265986913,,
1999-12-07,98.0233631728955,,
1999-12-08,97.6993095419694,,
1999-12-09,97.78220464854883,,
1999-12-10,98.19878768415559,,
1999-12-13,98.02627353378026,,
1999-12-14,97.27690578459315,,
1999-12-15,97.09194733250371,,
1999-12-16,96.76327726707076,,
1999-12-17,96.75815904620448,,
1999-12-20,96.51529444823571,,
1999-12-21,96.44394042792341,,
1999-12-22,96.41774717996066,,
1999-12-23,96.35191280960218,,
1999-12-24,96.35191280960218,,
1999-12-27,96.52834089358116,,
1999-12-28,96.39175464654167,,
1999-12-29,96.57982417405965,,
1999-12-30,96.77271085062823,,
1999-12-31,96.42637790534302,,
2000-01-03,95.92449118863152,,
2000-01-04,96.32873027979608,,
2000-01-05,95.81941712496487,,
2000-01-06,96.14738468949459,,
2000-01-07,96.1688611456786,,
2000-01-10,96.232086226968,,
2000-01-11,95.73250772750993,,
2000-01-12,95.62331901569587,,
2000-01-13,96.00136485889766,,
2000-01-14,95.7361205892979,,
2000-01-18,95.53209425554975,,
2000-01-19,95.68303159246918,,
2000-01-20,95.53239532736542,,
2000-01-21,95.78328850708522,,
2000-01-24,96.07542852555096,,
2000-01-25,96.20820119625868,,
2000-01-26,96.3698767612701,,
2000-01-27,96.56055557785717,,
2000-01-28,96.2286740797238,,
2000-01-31,96.26139055035927,,
2000-02-01,96.58303560676006,,
2000-02-02,96.55292842519368,,
2000-02-03,97.02681546304845,,
2000-02-04,96.53205411264099,,
2000-02-07,96.46842760226406,,
2000-02-08,96.95756894544577,,
2000-02-09,96.48227690578459,,
2000-02-10,96.04241098309984,,
2000-02-11,96.28547629561238,,
2000-02-14,96.76267512343944,,
2000-02-15,96.5071655092128,,
2000-02-16,96.46401188230098,,
2000-02-17,96.48990405844808,,
2000-02-18,96.64134318172695,,
2000-02-22,97.48103247561318,,
2000-02-23,97.07177552085425,,
2000-02-24,97.28523543815984,,
2000-02-25,96.77572156878487,,
2000-02-28,96.99048613062502,,
2000-02-29,97.14603990205131,,
2000-03-01,97.20535104973706,,
2000-03-02,97.23877002127573,,
2000-03-03,97.4667817430051,,
2000-03-06,97.3429408694954,,
2000-03-07,97.4251334751716,,
2000-03-08,97.3089197543254,,
2000-03-09,97.30079081530248,,
2000-03-10,96.99259363333466,,
2000-03-13,96.923347115732,,
2000-03-14,97.1011802015174,,
2000-03-15,97.1951146080045,,
2000-03-16,97.51174180081087,,
2000-03-17,97.86439725422504,,
2000-03-20,97.97830275781781,,
2000-03-21,98.10756292400947,,
2000-03-22,98.01192244390027,,
2000-03-23,98.28519529525109,,
2000-03-24,97.90915659748704,,
2000-03-27,97.95471879892416,,
2000-03-28,98.05035927903336,,
2000-03-29,97.93595198908113,,
2000-03-30,98.36096503552648,,
2000-03-31,98.65210148127332,,
2000-04-03,98.72255228613864,,
2000-04-04,99.09849062663079,,
2000-04-05,98.85923889045,,
2000-04-06,98.87037854762956,,
2000-04-07,99.22734936373489,,
2000-04-10,99.35931917626752,,
2000-04-11,98.89235679017301,,
2000-04-12,98.58546425273974,,
2000-04-13,98.81076632812812,,
2000-04-14,98.94052828067922,,
2000-04-17,98.41154510055799,,
2000-04-18,98.42037654048411,,
2000-04-19,98.8883424992975,,
2000-04-20,98.95196900967443,,
2000-04-21,98.95196900967443,,
2000-04-24,98.90520252097467,,
2000-04-25,98.39879972702822,,
2000-04-26,98.33708000481714,,
2000-04-27,98.00148528762395,,
2000-04-28,98.05949179077517,,
