Date,Total Return Index,Beta Raw,Volatility 30D
2007-06-01,100.0,,
2007-06-04,100.01086238467029,,
2007-06-05,99.81792574266937,,
2007-06-06,100.70361650905124,,
2007-06-07,99.85243413478521,,
2007-06-08,99.91849516808617,,
2007-06-11,100.06251413218415,,
2007-06-12,100.00642875827425,,
2007-06-13,99.98041815008418,,
2007-06-14,100.02431105140495,,
2007-06-15,99.63274794686153,,
2007-06-18,99.59823955474569,,
2007-06-19,100.32786667198704,,
2007-06-20,100.10899331556928,,
2007-06-21,100.27074678525139,,
2007-06-22,100.2752543054207,,
2007-06-25,100.34833524718208,,
2007-06-26,100.27591934938012,,
2007-06-27,100.16707382135736,,
2007-06-28,100.21480919888805,,
2007-06-29,100.10101278805641,,
2007-06-30,100.10958446575542,,
2007-07-02,100.83758591998486,,
2007-07-03,99.85435537289014,,
2007-07-04,99.69762667979019,,
2007-07-05,99.43197856489425,,
2007-07-06,99.26002775450125,,
2007-07-09,99.3305963079715,,
2007-07-10,100.66186652715523,,
2007-07-11,100.5175519879642,,
2007-07-12,100.24614015875339,,
2007-07-13,99.75142134672879,,
2007-07-16,100.2142919424752,,
2007-07-17,100.31737375618309,,
2007-07-18,101.22789283038276,,
2007-07-19,101.41831708409259,,
2007-07-20,102.280657418122,,
2007-07-23,102.0207730175409,,
2007-07-24,101.95788941649045,,
2007-07-25,102.30504236330023,,
2007-07-26,102.72970987826741,,
2007-07-27,102.92959253495546,,
2007-07-30,103.55081748681367,,
2007-07-31,103.26137557692563,,
2007-08-01,103.33408704982065,,
2007-08-02,102.99565356825642,,
2007-08-03,103.67998380248491,,
2007-08-06,103.63941612096117,,
2007-08-07,103.29115476755236,,
2007-08-08,102.48172237518234,,
2007-08-09,103.0467141655841,,
2007-08-10,102.95604650578515,,
2007-08-13,102.97614561211385,,
2007-08-14,103.27216406782267,,
2007-08-15,103.56892146126415,,
2007-08-16,103.68774264867797,,
2007-08-17,103.76348376627698,,
2007-08-20,103.94762704925907,,
2007-08-21,104.44921798219752,,
2007-08-22,103.46487902850382,,
2007-08-23,103.9407549283452,,
2007-08-24,103.81883020245417,,
2007-08-27,103.81387931964525,,
2007-08-28,104.10132609765508,,
2007-08-29,104.35308218317675,,
2007-08-30,104.56567456886678,,
2007-08-31,104.6383860417618,,
2007-09-03,104.54853121346879,,
2007-09-04,104.53257015844304,,
2007-09-05,104.98598235121119,,
2007-09-06,105.02514605104287,,
2007-09-07,105.43547817399622,,
2007-09-10,105.74524087153272,,
2007-09-11,105.70725947207333,,
2007-09-12,106.14094202737914,,
2007-09-13,105.7561771499763,,
2007-09-14,106.33077513090284,,
2007-09-17,106.52622416119483,,
2007-09-18,105.66898249752089,,
2007-09-19,105.08751239568048,,
2007-09-20,104.97940580539043,,
2007-09-21,104.50522946233414,,
2007-09-24,104.60173473022122,,
2007-09-25,104.91083238379835,,
2007-09-26,104.61592233468855,,
2007-09-27,104.70023512998654,,
2007-09-28,105.51247548574072,,
2007-09-30,105.51757415609617,,
2007-10-01,105.71634840618522,,
2007-10-02,106.04960932362076,,
2007-10-03,106.3423764533058,,
2007-10-04,106.62494624227996,,
2007-10-05,106.56982148742256,,
2007-10-08,106.28577382298306,,
2007-10-09,106.87921471609275,,
2007-10-10,105.9710602426376,,
2007-10-11,105.67725860012682,,
2007-10-12,105.1466274142943,,
2007-10-15,104.8777279733746,,
2007-10-16,104.76718288856672,,
2007-10-17,105.36860430918928,,
2007-10-18,105.80509482787923,,
2007-10-19,106.70659886174032,,
2007-10-22,106.42750208010973,,
2007-10-23,106.06084117715737,,
2007-10-24,106.75396477040466,,
2007-10-25,106.50383434789485,,
2007-10-26,106.4428719849493,,
2007-10-29,106.57410732627206,,
2007-10-30,106.63218783206014,,
2007-10-31,105.94534520954058,,
2007-11-01,106.75359530153831,,
2007-11-02,107.41952598622326,,
2007-11-05,107.37585476622229,,
2007-11-06,107.809241746435,,
2007-11-07,108.46815252265954,,
2007-11-08,108.90782047359997,,
2007-11-09,109.16977389983256,,
2007-11-12,109.06277571614152,,
2007-11-13,109.09425446355337,,
2007-11-14,109.2652446548939,,
2007-11-15,109.91440145304716,,
2007-11-16,110.08487438797484,,
2007-11-19,109.97964965484219,,
2007-11-20,109.94839258875011,,
2007-11-21,110.64868387800433,,
2007-11-22,110.97359479906068,,
2007-11-23,110.4024698254777,,
2007-11-26,110.53355737925388,,
2007-11-27,110.17524647268075,,
2007-11-28,109.48478305527107,,
2007-11-29,110.4675702397262,,
2007-11-30,109.59621486535815,,
2007-12-03,110.21145442158173,,
2007-12-04,110.89172049828049,,
2007-12-05,111.12766331632298,,
2007-12-06,110.35126144060345,,
2007-12-07,109.21056326267613,,
2007-12-10,109.18743451164346,,
2007-12-11,109.01733104558211,,
2007-12-12,107.68162720000237,,
2007-12-13,108.42470298397838,,
2007-12-14,108.39174636110114,,
2007-12-17,108.79897494557724,,
2007-12-18,108.83281829373368,,
2007-12-19,109.5212865792651,,
2007-12-20,110.2331791909223,,
2007-12-21,109.7285586132799,,
2007-12-24,109.92984525166003,,
2007-12-25,110.03373989687384,,
2007-12-26,110.042902724759,,
2007-12-27,109.92585498790359,,
2007-12-28,110.81982185689141,,
2007-12-31,110.98918638522007,,
2008-01-02,111.97249082608805,,
2008-01-03,111.45996361470606,,
2008-01-04,111.85381742622079,,
2008-01-07,111.78081037823266,,
2008-01-08,111.34705392915363,,
2008-01-09,111.97618551475142,,
2008-01-10,112.25380442091665,,
2008-01-11,112.222103992185,,
2008-01-14,112.17710268426522,,
2008-01-15,112.59800161679576,,
2008-01-16,112.89867538022042,,
2008-01-17,112.91072006526299,,
2008-01-18,112.81207187795115,,
2008-01-21,113.97449482521907,,
2008-01-22,112.59149896474825,,
2008-01-23,113.55270916740929,,
2008-01-24,112.54989677039875,,
2008-01-25,112.9603766808986,,
2008-01-28,113.46625345268657,,
2008-01-29,112.34764951296614,,
2008-01-30,112.58765648853834,,
2008-01-31,113.27154336012724,,
2008-02-01,113.26238053224206,,
2008-02-04,112.86180238736003,,
2008-02-05,113.67840247573699,,
2008-02-06,112.88286211274121,,
2008-02-07,113.17326464168171,,
2008-02-08,113.33317076703216,,
2008-02-11,112.7788935737541,,
2008-02-12,111.19934027639226,,
2008-02-13,111.35473888157341,,
2008-02-14,111.10453456529032,,
2008-02-15,111.33663490712291,,
2008-02-18,110.82920636609637,,
2008-02-19,110.9662793155072,,
2008-02-20,110.7649926771271,,
2008-02-21,111.03958193858838,,
2008-02-22,111.11835270089132,,
2008-02-25,110.6044954015905,,
2008-02-26,110.72080420071322,,
2008-02-27,110.79654531831223,,
2008-02-28,111.9353222581346,,
2008-02-29,113.3814234009757,,
2008-03-03,113.6620719518449,,
2008-03-04,114.0880695547309,,
2008-03-05,113.24545885816386,,
2008-03-06,114.10048370863981,,
2008-03-07,114.69111663836536,,
2008-03-10,115.09058637664837,,
2008-03-11,114.82382985515342,,
2008-03-12,114.06930053632102,,
2008-03-13,114.73434449572673,,
2008-03-14,115.49301186586212,,
2008-03-17,116.07189568563815,,
2008-03-18,116.76923122396168,,
2008-03-19,116.56077688957464,,
2008-03-20,117.11002930627048,,
2008-03-21,117.10766470552593,,
2008-03-24,117.08564436109228,,
2008-03-25,115.99622846181245,,
2008-03-26,116.14298149552131,,
2008-03-27,114.87976744151678,,
2008-03-28,115.19248588998398,,
2008-03-31,115.66222860664423,,
2008-04-01,114.70064893511685,,
2008-04-02,115.03139746426127,,
2008-04-03,114.81451923972176,,
2008-04-04,114.8995709727524,,
2008-04-07,114.02836338593092,,
2008-04-08,113.94390280308639,,
2008-04-09,113.8742948686686,,
2008-04-10,114.28699159236648,,
2008-04-11,115.2056389816256,,
2008-04-14,114.89506345258312,,
2008-04-15,114.76116793542275,,
2008-04-16,113.52861979732415,,
2008-04-17,112.3493490697513,,
2008-04-18,111.90975501258411,,
2008-04-21,112.57339499029774,,
2008-04-22,112.72140421815216,,
2008-04-23,113.12582483924409,,
2008-04-24,112.31195882047804,,
2008-04-25,112.86291079395905,,
2008-04-28,113.37684198703313,,
2008-04-29,113.94833642948244,,
2008-04-30,114.20482171649324,,
2008-05-01,114.65838169680795,,
2008-05-02,113.39147295414006,,
2008-05-05,113.51524502436277,,
2008-05-06,114.27694203920211,,
2008-05-07,113.95764704491411,,
2008-05-08,114.98092801711972,,
2008-05-09,115.15213988978006,,
2008-05-12,115.20002305485725,,
2008-05-13,115.35874687983542,,
2008-05-14,114.77845907836732,,
2008-05-15,114.81052897596531,,
2008-05-16,115.3384999859602,,
2008-05-19,114.42982825609218,,
2008-05-20,114.71823565315447,,
2008-05-21,113.9289762608864,,
2008-05-22,113.95240058701212,,
2008-05-23,114.65985957227329,,
2008-05-26,114.66606664922774,,
2008-05-27,114.48591363000207,,
2008-05-28,114.1023310529715,,
2008-05-29,113.65298301773304,,
2008-05-30,114.25492169476847,,
2008-05-31,114.26408452265362,,
2008-06-02,114.01107224298639,,
2008-06-03,113.45893796913309,,
2008-06-04,115.07802443519294,,
2008-06-05,115.15509564071074,,
2008-06-06,115.98891297825898,,
2008-06-09,114.9059258372534,,
2008-06-10,115.50143575601459,,
2008-06-11,115.03413153387218,,
2008-06-12,115.8964718679016,,
2008-06-13,115.58161050000962,,
2008-06-16,116.52892867329643,,
2008-06-17,117.05534791405267,,
2008-06-18,117.22559916766056,,
2008-06-19,116.24303366452524,,
2008-06-20,117.27643808366844,,
2008-06-23,117.25685623375261,,
